iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.003	15485.25596781528
2	10	0.006	15485.25596781528
3	15	0.007	15485.25596781528
4	20	0.008	15485.25596781528
5	25	0.009	15358.01052812737
6	30	0.01	15358.01052812737
7	35	0.012	15358.01052812737
8	40	0.013	15322.124677615657
9	45	0.014	15322.124677615657
10	50	0.015	15311.942561625217
11	55	0.015	15200.14027750176
12	60	0.016	15200.14027750176
13	65	0.017	15200.14027750176
14	70	0.018	15096.59197052007
15	75	0.019	15096.59197052007
16	80	0.02	15096.59197052007
17	85	0.021	15096.59197052007
18	90	0.022	15096.59197052007
19	95	0.023	15069.649490227304
20	100	0.024	15067.189032478116
21	105	0.024	15067.189032478116
22	110	0.025	15067.189032478116
23	115	0.026	15066.216737481414
24	120	0.026	15064.025122677614
25	125	0.027	15063.607138129253
26	130	0.028	15024.218166331659
27	135	0.028	14980.77569536447
28	140	0.029	14980.77569536447
29	145	0.029	14980.77569536447
30	150	0.03	14954.852273193543
31	155	0.03	14954.852273193543
32	160	0.031	14954.852273193543
33	165	0.032	14954.852273193543
34	170	0.032	14941.624780416963
35	175	0.033	14894.38514188088
36	180	0.033	14894.38514188088
37	185	0.034	14892.434762603174
38	190	0.034	14892.434762603174
39	195	0.035	14874.139403525642
40	200	0.035	14874.139403525642
41	205	0.036	14874.139403525642
42	210	0.036	14874.139403525642
43	215	0.037	14779.458871332601
44	220	0.037	14779.458871332601
45	225	0.038	14779.458871332601
46	230	0.038	14745.985233058112
47	235	0.039	14745.985233058112
48	240	0.039	14680.847174082795
49	245	0.04	14680.847174082795
50	250	0.04	14680.847174082795
51	255	0.041	14623.640341336064
52	260	0.041	14623.640341336064
53	265	0.042	14623.640341336064
54	270	0.042	14623.640341336064
55	275	0.043	14597.928705626458
56	280	0.043	14597.928705626458
57	285	0.043	14583.536046929408
58	290	0.044	14526.704832916941
59	295	0.044	14416.733817351023
60	300	0.045	14416.733817351023
61	305	0.045	14416.733817351023
62	310	0.046	14416.733817351023
63	315	0.046	14416.733817351023
64	320	0.047	14416.733817351023
65	325	0.047	14416.733817351023
66	330	0.048	14416.733817351023
67	335	0.048	14416.733817351023
68	340	0.049	14416.733817351023
69	345	0.049	14323.608942554258
70	350	0.05	14301.564378254743
71	355	0.05	14301.564378254743
72	360	0.051	14301.564378254743
73	365	0.051	14301.564378254743
74	370	0.052	14301.564378254743
75	375	0.052	14301.564378254743
76	380	0.052	14295.768004926267
77	385	0.053	14295.768004926267
78	390	0.053	14250.44470345937
79	395	0.054	14250.44470345937
80	400	0.054	14250.44470345937
81	405	0.054	14188.745012393654
82	410	0.055	14188.745012393654
83	415	0.055	14091.03913424019
84	420	0.056	14091.03913424019
85	425	0.056	14091.03913424019
86	430	0.056	14085.457112664391
87	435	0.057	14085.457112664391
88	440	0.057	14052.262225439172
89	445	0.058	14020.320107592028
90	450	0.058	14020.320107592028
91	455	0.058	13982.389819369568
92	460	0.059	13956.373380847928
93	465	0.059	13956.373380847928
94	470	0.059	13956.373380847928
95	475	0.06	13956.373380847928
96	480	0.06	13919.62256341431
97	485	0.061	13919.62256341431
98	490	0.061	13919.62256341431
99	495	0.061	13919.62256341431
100	500	0.062	13919.62256341431
101	505	0.062	13873.869844318135
102	510	0.062	13873.869844318135
103	515	0.063	13873.869844318135
104	520	0.063	13858.794976436886
105	525	0.063	13858.794976436886
106	530	0.064	13807.533652028362
107	535	0.064	13807.533652028362
108	540	0.064	13807.533652028362
109	545	0.065	13807.533652028362
110	550	0.065	13807.533652028362
111	555	0.065	13707.058594861255
112	560	0.066	13668.226097798544
113	565	0.066	13668.226097798544
114	570	0.066	13668.226097798544
115	575	0.067	13668.226097798544
116	580	0.067	13659.428072282992
117	585	0.067	13659.428072282992
118	590	0.067	13659.428072282992
119	595	0.068	13659.428072282992
120	600	0.068	13656.490719459287
121	605	0.068	13656.490719459287
122	610	0.069	13603.907694908075
123	615	0.069	13603.907694908075
124	620	0.07	13603.907694908075
125	625	0.07	13557.988302633572
126	630	0.07	13557.988302633572
127	635	0.071	13557.988302633572
128	640	0.071	13557.988302633572
129	645	0.071	13557.988302633572
130	650	0.072	13546.42406590704
131	655	0.072	13546.42406590704
132	660	0.072	13515.915817249881
133	665	0.073	13463.21884902006
134	670	0.073	13463.21884902006
135	675	0.073	13463.21884902006
136	680	0.073	13463.21884902006
137	685	0.074	13463.21884902006
138	690	0.074	13463.21884902006
139	695	0.074	13463.21884902006
140	700	0.075	13463.21884902006
141	705	0.075	13463.21884902006
142	710	0.075	13463.21884902006
143	715	0.076	13457.01272431032
144	720	0.076	13457.01272431032
145	725	0.076	13457.01272431032
146	730	0.077	13457.01272431032
147	735	0.077	13457.01272431032
148	740	0.077	13457.01272431032
149	745	0.078	13396.298477060893
150	750	0.078	13396.298477060893
151	755	0.078	13396.298477060893
152	760	0.078	13371.29104887574
153	765	0.079	13371.29104887574
154	770	0.079	13366.346021333007
155	775	0.079	13366.346021333007
156	780	0.079	13328.163738016032
157	785	0.08	13328.163738016032
158	790	0.08	13304.331978556605
159	795	0.08	13304.331978556605
160	800	0.081	13304.331978556605
161	805	0.081	13263.58379289338
162	810	0.084	13263.58379289338
163	815	0.084	13263.58379289338
164	820	0.084	13263.58379289338
165	825	0.085	13226.323653086543
166	830	0.085	13185.575467423318
167	835	0.085	13185.575467423318
168	840	0.086	13185.575467423318
169	845	0.086	13185.575467423318
170	850	0.086	13185.575467423318
171	855	0.086	13185.575467423318
172	860	0.087	13185.575467423318
173	865	0.087	13185.575467423318
174	870	0.088	13185.575467423318
175	875	0.088	13185.575467423318
176	880	0.088	13173.12092947071
177	885	0.088	13173.12092947071
178	890	0.089	13160.289867347641
179	895	0.089	13160.289867347641
180	900	0.089	13160.289867347641
181	905	0.089	13149.036385060448
182	910	0.09	13149.036385060448
183	915	0.09	13149.036385060448
184	920	0.09	13149.036385060448
185	925	0.091	13149.036385060448
186	930	0.091	13149.036385060448
187	935	0.091	12999.126341674077
188	940	0.091	12999.126341674077
189	945	0.092	12999.126341674077
190	950	0.092	12959.679090736117
191	955	0.092	12959.679090736117
192	960	0.093	12959.679090736117
193	965	0.093	12940.279403294022
194	970	0.093	12940.279403294022
195	975	0.093	12940.279403294022
196	980	0.094	12940.279403294022
197	985	0.094	12940.279403294022
198	990	0.095	12940.279403294022
199	995	0.095	12940.279403294022
200	1000	0.095	12940.279403294022
201	1005	0.096	12940.279403294022
202	1010	0.096	12929.09734586495
203	1015	0.097	12856.070560466684
204	1020	0.097	12856.070560466684
205	1025	0.097	12856.070560466684
206	1030	0.097	12805.744466150369
207	1035	0.098	12805.744466150369
208	1040	0.098	12805.744466150369
209	1045	0.098	12805.744466150369
210	1050	0.099	12805.744466150369
211	1055	0.099	12805.744466150369
212	1060	0.099	12805.744466150369
213	1065	0.099	12805.744466150369
214	1070	0.1	12805.744466150369
215	1075	0.1	12805.744466150369
216	1080	0.1	12785.218340538042
217	1085	0.1	12785.218340538042
218	1090	0.101	12785.218340538042
219	1095	0.101	12785.218340538042
220	1100	0.101	12785.218340538042
221	1105	0.101	12785.218340538042
222	1110	0.102	12785.218340538042
223	1115	0.102	12785.218340538042
224	1120	0.102	12779.789303053854
225	1125	0.102	12761.55791044574
226	1130	0.103	12761.55791044574
227	1135	0.103	12761.55791044574
228	1140	0.104	12704.917881686804
229	1145	0.104	12704.917881686804
230	1150	0.104	12704.917881686804
231	1155	0.104	12704.917881686804
232	1160	0.105	12704.917881686804
233	1165	0.105	12704.917881686804
234	1170	0.105	12704.917881686804
235	1175	0.105	12704.917881686804
236	1180	0.106	12704.917881686804
237	1185	0.106	12678.729085918581
238	1190	0.106	12678.729085918581
239	1195	0.106	12678.729085918581
240	1200	0.107	12678.729085918581
241	1205	0.107	12678.729085918581
242	1210	0.107	12661.950954068352
243	1215	0.108	12661.950954068352
244	1220	0.108	12661.950954068352
245	1225	0.108	12661.182383536097
246	1230	0.108	12661.182383536097
247	1235	0.109	12640.983485611197
248	1240	0.109	12640.983485611197
249	1245	0.109	12624.333922919572
250	1250	0.11	12624.333922919572
251	1255	0.11	12624.333922919572
252	1260	0.11	12624.333922919572
253	1265	0.111	12624.333922919572
254	1270	0.111	12563.47835846825
255	1275	0.111	12563.47835846825
256	1280	0.112	12530.048387172703
257	1285	0.112	12522.09160221119
258	1290	0.112	12522.09160221119
259	1295	0.112	12522.09160221119
260	1300	0.113	12522.09160221119
261	1305	0.113	12517.771018900992
262	1310	0.113	12501.411884787323
263	1315	0.114	12477.637291979836
264	1320	0.114	12467.30801559012
265	1325	0.114	12415.326109270469
266	1330	0.115	12415.326109270469
267	1335	0.115	12407.37122038024
268	1340	0.115	12390.596384574366
269	1345	0.116	12390.596384574366
270	1350	0.116	12390.596384574366
271	1355	0.116	12390.596384574366
272	1360	0.117	12371.252037689059
273	1365	0.117	12371.252037689059
274	1370	0.117	12355.254679236148
275	1375	0.117	12355.100793226868
276	1380	0.118	12355.100793226868
277	1385	0.118	12249.749568386467
278	1390	0.118	12245.370892751416
279	1395	0.118	12237.003948276471
280	1400	0.119	12237.003948276471
281	1405	0.119	12237.003948276471
282	1410	0.119	12201.794696561217
283	1415	0.12	12201.794696561217
284	1420	0.12	12201.794696561217
285	1425	0.12	12200.911247741493
286	1430	0.12	12200.911247741493
287	1435	0.121	12091.880387487592
288	1440	0.121	12091.880387487592
289	1445	0.121	12091.880387487592
290	1450	0.121	12073.518403342043
291	1455	0.122	12073.518403342043
292	1460	0.122	12032.689607694752
293	1465	0.122	12032.689607694752
294	1470	0.123	11993.726460547032
295	1475	0.123	11993.726460547032
296	1480	0.123	11993.726460547032
297	1485	0.123	11993.726460547032
298	1490	0.124	11993.726460547032
299	1495	0.124	11993.726460547032
300	1500	0.124	11954.328444778448
301	1505	0.124	11954.328444778448
302	1510	0.125	11954.328444778448
303	1515	0.125	11954.328444778448
304	1520	0.125	11954.328444778448
305	1525	0.125	11954.328444778448
306	1530	0.125	11954.328444778448
307	1535	0.126	11954.328444778448
308	1540	0.126	11926.14386068041
309	1545	0.126	11926.14386068041
310	1550	0.127	11898.061292105385
311	1555	0.127	11898.061292105385
312	1560	0.127	11898.061292105385
313	1565	0.127	11898.061292105385
314	1570	0.128	11898.061292105385
315	1575	0.128	11898.061292105385
316	1580	0.128	11898.061292105385
317	1585	0.128	11898.061292105385
318	1590	0.129	11898.061292105385
319	1595	0.129	11898.061292105385
320	1600	0.129	11898.061292105385
321	1605	0.129	11819.312498079822
322	1610	0.129	11819.312498079822
323	1615	0.13	11798.561032614043
324	1620	0.13	11760.577421064898
325	1625	0.13	11760.577421064898
326	1630	0.13	11760.577421064898
327	1635	0.131	11760.577421064898
328	1640	0.131	11760.577421064898
329	1645	0.131	11760.577421064898
330	1650	0.131	11760.577421064898
331	1655	0.132	11760.577421064898
332	1660	0.132	11760.577421064898
333	1665	0.132	11754.59842506829
334	1670	0.133	11754.59842506829
335	1675	0.133	11754.59842506829
336	1680	0.133	11754.59842506829
337	1685	0.133	11754.59842506829
338	1690	0.134	11754.59842506829
339	1695	0.134	11754.59842506829
340	1700	0.134	11754.59842506829
341	1705	0.135	11754.59842506829
342	1710	0.135	11754.59842506829
343	1715	0.135	11738.922312439712
344	1720	0.135	11732.239353417686
345	1725	0.136	11732.239353417686
346	1730	0.136	11732.239353417686
347	1735	0.136	11727.697496520641
348	1740	0.136	11727.697496520641
349	1745	0.137	11727.697496520641
350	1750	0.137	11727.697496520641
351	1755	0.137	11723.97879886587
352	1760	0.137	11660.191895067643
353	1765	0.138	11660.191895067643
354	1770	0.138	11660.191895067643
355	1775	0.138	11660.191895067643
356	1780	0.138	11660.191895067643
357	1785	0.139	11660.191895067643
358	1790	0.139	11635.657612687655
359	1795	0.139	11635.657612687655
360	1800	0.139	11635.657612687655
361	1805	0.14	11635.657612687655
362	1810	0.14	11635.657612687655
363	1815	0.14	11635.657612687655
364	1820	0.14	11635.657612687655
365	1825	0.14	11635.657612687655
366	1830	0.141	11635.657612687655
367	1835	0.141	11612.681017418747
368	1840	0.141	11612.681017418747
369	1845	0.141	11612.681017418747
370	1850	0.141	11600.417982544337
371	1855	0.142	11600.417982544337
372	1860	0.142	11600.417982544337
373	1865	0.142	11600.417982544337
374	1870	0.143	11522.773891198523
375	1875	0.143	11522.773891198523
376	1880	0.143	11522.773891198523
377	1885	0.143	11502.879707449962
378	1890	0.143	11494.500848198697
379	1895	0.144	11494.500848198697
380	1900	0.144	11494.500848198697
381	1905	0.144	11494.500848198697
382	1910	0.144	11494.500848198697
383	1915	0.145	11494.500848198697
384	1920	0.145	11452.898042948085
385	1925	0.145	11452.898042948085
386	1930	0.145	11452.898042948085
387	1935	0.146	11452.898042948085
388	1940	0.146	11452.898042948085
389	1945	0.146	11452.898042948085
390	1950	0.146	11452.898042948085
391	1955	0.147	11452.898042948085
392	1960	0.147	11452.898042948085
393	1965	0.147	11439.021387138464
394	1970	0.147	11439.021387138464
395	1975	0.148	11439.021387138464
396	1980	0.148	11432.028373395156
397	1985	0.148	11432.028373395156
398	1990	0.148	11428.25737169697
399	1995	0.148	11428.25737169697
400	2000	0.149	11428.25737169697
401	2005	0.149	11424.322579400212
402	2010	0.149	11376.549868978955
403	2015	0.149	11376.549868978955
404	2020	0.149	11332.34042659909
405	2025	0.15	11332.34042659909
406	2030	0.15	11332.34042659909
407	2035	0.15	11318.575840877074
408	2040	0.15	11318.575840877074
409	2045	0.151	11289.874498076075
410	2050	0.151	11289.874498076075
411	2055	0.151	11289.874498076075
412	2060	0.151	11289.874498076075
413	2065	0.151	11289.874498076075
414	2070	0.151	11285.493501212044
415	2075	0.152	11263.270579894062
416	2080	0.152	11263.270579894062
417	2085	0.152	11241.260939101332
418	2090	0.152	11241.260939101332
419	2095	0.152	11219.599236015016
420	2100	0.152	11219.599236015016
421	2105	0.153	11219.599236015016
422	2110	0.153	11219.599236015016
423	2115	0.153	11219.599236015016
424	2120	0.153	11192.122381968162
425	2125	0.153	11192.122381968162
426	2130	0.154	11192.122381968162
427	2135	0.154	11192.122381968162
428	2140	0.154	11192.122381968162
429	2145	0.154	11192.122381968162
430	2150	0.154	11169.670415910596
431	2155	0.155	11169.670415910596
432	2160	0.155	11169.670415910596
433	2165	0.155	11169.670415910596
434	2170	0.155	11169.670415910596
435	2175	0.155	11126.053936436374
436	2180	0.155	11126.053936436374
437	2185	0.156	11126.053936436374
438	2190	0.156	11126.053936436374
439	2195	0.156	11126.053936436374
440	2200	0.156	11105.595554370442
441	2205	0.156	11105.595554370442
442	2210	0.156	11058.99089162722
443	2215	0.157	11058.99089162722
444	2220	0.157	11058.99089162722
445	2225	0.157	11058.99089162722
446	2230	0.157	11007.71049233958
447	2235	0.157	11007.71049233958
448	2240	0.158	11007.71049233958
449	2245	0.158	11007.71049233958
450	2250	0.158	11007.71049233958
451	2255	0.158	11007.71049233958
452	2260	0.158	11007.71049233958
453	2265	0.158	11007.71049233958
454	2270	0.159	11007.71049233958
455	2275	0.159	11007.71049233958
456	2280	0.159	11007.71049233958
457	2285	0.164	11007.71049233958
458	2290	0.164	11007.71049233958
459	2295	0.164	11007.71049233958
460	2300	0.164	11007.71049233958
461	2305	0.165	11007.71049233958
462	2310	0.165	11007.71049233958
463	2315	0.165	11007.71049233958
464	2320	0.165	11007.71049233958
465	2325	0.165	11007.71049233958
466	2330	0.166	11007.71049233958
467	2335	0.166	11007.71049233958
468	2340	0.166	11007.71049233958
469	2345	0.166	11007.71049233958
470	2350	0.166	11007.71049233958
471	2355	0.167	10994.141989153331
472	2360	0.167	10994.141989153331
473	2365	0.167	10994.141989153331
474	2370	0.167	10994.141989153331
475	2375	0.167	10994.141989153331
476	2380	0.168	10994.141989153331
477	2385	0.168	10994.141989153331
478	2390	0.168	10994.141989153331
479	2395	0.168	10994.141989153331
480	2400	0.169	10994.141989153331
481	2405	0.169	10994.141989153331
482	2410	0.169	10988.467162866456
483	2415	0.169	10988.467162866456
484	2420	0.17	10957.582901724601
485	2425	0.17	10957.582901724601
486	2430	0.17	10957.582901724601
487	2435	0.171	10957.582901724601
488	2440	0.171	10957.582901724601
489	2445	0.171	10957.582901724601
490	2450	0.171	10957.582901724601
491	2455	0.172	10957.582901724601
492	2460	0.172	10957.582901724601
493	2465	0.172	10957.582901724601
494	2470	0.172	10900.338527510392
495	2475	0.173	10900.338527510392
496	2480	0.173	10900.338527510392
497	2485	0.173	10900.338527510392
498	2490	0.173	10900.338527510392
499	2495	0.174	10900.338527510392
500	2500	0.174	10900.338527510392
501	2505	0.174	10900.338527510392
502	2510	0.175	10900.338527510392
503	2515	0.175	10900.338527510392
504	2520	0.175	10900.338527510392
505	2525	0.175	10900.338527510392
506	2530	0.176	10900.338527510392
507	2535	0.176	10900.338527510392
508	2540	0.176	10857.61661059065
509	2545	0.177	10857.61661059065
510	2550	0.177	10857.61661059065
511	2555	0.177	10857.61661059065
512	2560	0.177	10857.61661059065
513	2565	0.178	10857.61661059065
514	2570	0.178	10844.37804879687
515	2575	0.178	10844.37804879687
516	2580	0.179	10764.680562867738
517	2585	0.179	10764.680562867738
518	2590	0.179	10764.680562867738
519	2595	0.18	10764.680562867738
520	2600	0.18	10764.680562867738
521	2605	0.18	10764.680562867738
522	2610	0.18	10741.764740394714
523	2615	0.181	10741.764740394714
524	2620	0.181	10741.764740394714
525	2625	0.181	10740.095253691094
526	2630	0.181	10740.095253691094
527	2635	0.182	10738.11931250622
528	2640	0.182	10738.11931250622
529	2645	0.182	10723.071849858667
530	2650	0.183	10723.071849858667
531	2655	0.183	10723.071849858667
532	2660	0.183	10723.071849858667
533	2665	0.183	10723.071849858667
534	2670	0.183	10723.071849858667
535	2675	0.184	10723.071849858667
536	2680	0.184	10723.071849858667
537	2685	0.184	10723.071849858667
538	2690	0.184	10723.071849858667
539	2695	0.185	10723.071849858667
540	2700	0.185	10723.071849858667
541	2705	0.185	10723.071849858667
542	2710	0.185	10723.071849858667
543	2715	0.186	10715.531056930873
544	2720	0.186	10715.531056930873
545	2725	0.186	10715.531056930873
546	2730	0.186	10715.531056930873
547	2735	0.187	10715.531056930873
548	2740	0.187	10715.531056930873
549	2745	0.187	10715.531056930873
550	2750	0.188	10711.912565449215
551	2755	0.188	10711.912565449215
552	2760	0.188	10711.912565449215
553	2765	0.188	10711.912565449215
554	2770	0.189	10653.268485492621
555	2775	0.189	10653.268485492621
556	2780	0.189	10653.268485492621
557	2785	0.189	10625.664873230582
558	2790	0.19	10625.664873230582
559	2795	0.19	10625.664873230582
560	2800	0.19	10625.664873230582
561	2805	0.19	10625.664873230582
562	2810	0.191	10623.835943610937
563	2815	0.191	10586.724902195945
564	2820	0.191	10586.724902195945
565	2825	0.191	10519.410654169713
566	2830	0.192	10519.410654169713
567	2835	0.192	10519.410654169713
568	2840	0.192	10519.410654169713
569	2845	0.192	10519.137024760154
570	2850	0.193	10519.137024760154
571	2855	0.193	10519.137024760154
572	2860	0.193	10519.137024760154
573	2865	0.193	10512.86025450724
574	2870	0.194	10512.86025450724
575	2875	0.194	10512.86025450724
576	2880	0.194	10512.86025450724
577	2885	0.194	10512.86025450724
578	2890	0.195	10512.86025450724
579	2895	0.195	10512.86025450724
580	2900	0.195	10512.86025450724
581	2905	0.195	10512.86025450724
582	2910	0.196	10512.6395408595
583	2915	0.196	10512.6395408595
584	2920	0.196	10512.6395408595
585	2925	0.196	10465.4472461925
586	2930	0.197	10465.4472461925
587	2935	0.197	10465.4472461925
588	2940	0.197	10465.4472461925
589	2945	0.197	10465.4472461925
590	2950	0.198	10465.4472461925
591	2955	0.198	10465.4472461925
592	2960	0.198	10465.4472461925
593	2965	0.198	10465.4472461925
594	2970	0.199	10465.4472461925
595	2975	0.199	10465.4472461925
596	2980	0.199	10465.4472461925
597	2985	0.199	10440.127908873716
598	2990	0.2	10440.127908873716
599	2995	0.2	10440.127908873716
600	3000	0.2	10422.206118049126
601	3005	0.2	10372.281626447888
602	3010	0.201	10372.281626447888
603	3015	0.201	10372.281626447888
604	3020	0.201	10372.281626447888
605	3025	0.201	10372.281626447888
606	3030	0.202	10372.281626447888
607	3035	0.202	10372.281626447888
608	3040	0.202	10372.281626447888
609	3045	0.202	10372.281626447888
610	3050	0.203	10372.281626447888
611	3055	0.203	10372.281626447888
612	3060	0.203	10372.281626447888
613	3065	0.203	10372.281626447888
614	3070	0.204	10372.281626447888
615	3075	0.204	10372.281626447888
616	3080	0.204	10372.281626447888
617	3085	0.204	10372.281626447888
618	3090	0.204	10372.281626447888
619	3095	0.204	10372.281626447888
620	3100	0.205	10372.281626447888
621	3105	0.205	10372.281626447888
622	3110	0.205	10372.281626447888
623	3115	0.205	10369.452804048038
624	3120	0.205	10369.452804048038
625	3125	0.205	10369.452804048038
626	3130	0.206	10369.452804048038
627	3135	0.206	10369.452804048038
628	3140	0.206	10369.452804048038
629	3145	0.206	10369.452804048038
630	3150	0.206	10369.452804048038
631	3155	0.206	10369.452804048038
632	3160	0.207	10369.452804048038
633	3165	0.207	10369.452804048038
634	3170	0.207	10369.452804048038
635	3175	0.207	10369.452804048038
636	3180	0.207	10369.452804048038
637	3185	0.207	10369.452804048038
638	3190	0.208	10369.452804048038
639	3195	0.208	10369.452804048038
640	3200	0.208	10369.452804048038
641	3205	0.208	10369.452804048038
642	3210	0.208	10296.163279436541
643	3215	0.208	10296.163279436541
