iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.003	14933.772965501923
2	10	0.005	14933.772965501923
3	15	0.007	14933.772965501923
4	20	0.008	14845.681344640934
5	25	0.01	14845.681344640934
6	30	0.011	14845.681344640934
7	35	0.012	14845.681344640934
8	40	0.013	14783.604363546225
9	45	0.014	14783.604363546225
10	50	0.015	14783.604363546225
11	55	0.016	14783.604363546225
12	60	0.017	14765.153802894207
13	65	0.018	14759.376955417827
14	70	0.019	14759.376955417827
15	75	0.02	14753.188932481049
16	80	0.021	14753.188932481049
17	85	0.022	14753.188932481049
18	90	0.023	14739.095764360129
19	95	0.024	14739.095764360129
20	100	0.024	14738.074083802481
21	105	0.025	14738.074083802481
22	110	0.026	14738.074083802481
23	115	0.027	14724.81874956149
24	120	0.027	14646.128906681202
25	125	0.028	14614.309906810831
26	130	0.028	14607.957889225578
27	135	0.029	14602.734191287585
28	140	0.03	14597.796485054696
29	145	0.03	14512.79113188748
30	150	0.031	14512.79113188748
31	155	0.031	14506.814541074742
32	160	0.032	14506.814541074742
33	165	0.033	14501.030196374462
34	170	0.033	14501.030196374462
35	175	0.034	14501.030196374462
36	180	0.035	14489.407654091943
37	185	0.035	14437.508394327782
38	190	0.036	14437.508394327782
39	195	0.036	14396.14865069248
40	200	0.037	14289.452693144145
41	205	0.037	14289.452693144145
42	210	0.038	14289.452693144145
43	215	0.039	14289.452693144145
44	220	0.039	14289.452693144145
45	225	0.04	14255.60085380223
46	230	0.04	14255.60085380223
47	235	0.041	14249.21594368364
48	240	0.041	14249.21594368364
49	245	0.042	14249.21594368364
50	250	0.042	14193.751309719353
51	255	0.043	14193.751309719353
52	260	0.044	14172.144342740869
53	265	0.044	14172.144342740869
54	270	0.045	14172.144342740869
55	275	0.045	14172.144342740869
56	280	0.046	14172.144342740869
57	285	0.046	14142.063845281571
58	290	0.047	14117.380447400978
59	295	0.047	14117.380447400978
60	300	0.048	14117.380447400978
61	305	0.049	14117.380447400978
62	310	0.049	14117.380447400978
63	315	0.05	14117.380447400978
64	320	0.05	14117.380447400978
65	325	0.051	14067.228587517619
66	330	0.051	14067.228587517619
67	335	0.052	13957.46961566638
68	340	0.052	13957.46961566638
69	345	0.053	13957.46961566638
70	350	0.053	13933.344640968047
71	355	0.054	13933.344640968047
72	360	0.054	13902.348717643365
73	365	0.055	13902.348717643365
74	370	0.055	13902.348717643365
75	375	0.056	13902.348717643365
76	380	0.056	13902.348717643365
77	385	0.057	13902.348717643365
78	390	0.057	13902.348717643365
79	395	0.058	13876.034499291482
80	400	0.058	13837.54994813514
81	405	0.059	13837.54994813514
82	410	0.059	13837.54994813514
83	415	0.06	13837.54994813514
84	420	0.06	13837.54994813514
85	425	0.061	13837.54994813514
86	430	0.061	13821.575764228015
87	435	0.062	13804.147452789377
88	440	0.062	13804.147452789377
89	445	0.063	13804.147452789377
90	450	0.063	13804.147452789377
