iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.003	15708.383818194401
2	10	0.005	15640.394060419196
3	15	0.007	15640.394060419196
4	20	0.008	15529.378852839416
5	25	0.009	15529.378852839416
6	30	0.01	15529.378852839416
7	35	0.011	15529.378852839416
8	40	0.012	15510.080252652782
9	45	0.013	15510.080252652782
10	50	0.015	15510.080252652782
11	55	0.016	15510.080252652782
12	60	0.017	15421.729086963727
13	65	0.018	15421.729086963727
14	70	0.019	15384.959578603854
15	75	0.02	15370.130635300338
16	80	0.021	15370.130635300338
17	85	0.022	15348.640589697638
18	90	0.023	15348.640589697638
19	95	0.023	15341.91881058916
20	100	0.024	15341.91881058916
21	105	0.025	15341.91881058916
22	110	0.026	15302.217097148348
23	115	0.027	15302.217097148348
24	120	0.027	15302.217097148348
25	125	0.028	15293.792053547832
26	130	0.029	15293.792053547832
27	135	0.029	15275.050640543022
28	140	0.03	15275.050640543022
29	145	0.03	15275.050640543022
30	150	0.031	15275.050640543022
31	155	0.032	15275.050640543022
32	160	0.032	15271.570873918665
33	165	0.033	15258.47542297391
34	170	0.034	15223.528488579446
35	175	0.034	15223.528488579446
36	180	0.035	15198.262901306742
37	185	0.036	15196.515307046911
38	190	0.036	15108.752775739684
39	195	0.037	15048.86381070862
40	200	0.037	15048.86381070862
41	205	0.038	15048.86381070862
42	210	0.038	15048.86381070862
43	215	0.039	15045.961848003992
44	220	0.04	14987.608943433594
45	225	0.04	14987.608943433594
46	230	0.041	14987.608943433594
47	235	0.041	14987.608943433594
48	240	0.042	14902.97693656768
49	245	0.043	14902.97693656768
50	250	0.044	14902.97693656768
51	255	0.045	14902.97693656768
52	260	0.046	14902.97693656768
53	265	0.047	14858.30532251878
54	270	0.048	14858.30532251878
55	275	0.048	14858.30532251878
56	280	0.049	14747.318118826453
57	285	0.05	14747.318118826453
58	290	0.051	14747.318118826453
59	295	0.052	14728.088538167516
60	300	0.053	14722.600290211129
61	305	0.053	14708.323185690606
62	310	0.054	14708.323185690606
63	315	0.054	14708.323185690606
64	320	0.055	14703.265079581814
65	325	0.055	14694.994926642124
66	330	0.056	14694.994926642124
67	335	0.056	14595.754027546267
68	340	0.057	14576.413306818818
69	345	0.057	14576.413306818818
70	350	0.058	14576.413306818818
71	355	0.058	14536.998750112023
72	360	0.059	14536.998750112023
73	365	0.06	14527.453624181402
74	370	0.06	14527.453624181402
75	375	0.061	14524.854739310198
76	380	0.061	14524.854739310198
77	385	0.061	14524.854739310198
78	390	0.062	14517.0931995886
79	395	0.063	14517.0931995886
80	400	0.063	14517.0931995886
81	405	0.063	14517.0931995886
82	410	0.064	14517.0931995886
83	415	0.064	14496.688657530303
84	420	0.064	14496.688657530303
85	425	0.065	14496.688657530303
86	430	0.066	14496.688657530303
87	435	0.067	14491.49468898732
88	440	0.067	14414.698054203196
89	445	0.067	14414.698054203196
90	450	0.068	14414.698054203196
91	455	0.068	14374.531035136391
92	460	0.069	14374.531035136391
93	465	0.069	14374.531035136391
94	470	0.07	14361.771247065855
95	475	0.07	14288.769236930322
96	480	0.07	14288.769236930322
97	485	0.071	14288.769236930322
98	490	0.071	14288.769236930322
99	495	0.072	14288.769236930322
100	500	0.072	14288.769236930322
101	505	0.072	14256.831791541843
102	510	0.073	14256.831791541843
103	515	0.073	14256.831791541843
104	520	0.074	14256.831791541843
105	525	0.074	14200.488086359503
106	530	0.074	14167.49073344154
107	535	0.075	14082.041828921554
108	540	0.075	14082.041828921554
109	545	0.076	14082.041828921554
110	550	0.076	14082.041828921554
111	555	0.076	14082.041828921554
112	560	0.077	14053.714244802492
113	565	0.077	14053.714244802492
114	570	0.077	14053.714244802492
115	575	0.078	14053.714244802492
116	580	0.078	14017.44852568636
117	585	0.079	14017.44852568636
118	590	0.079	14017.44852568636
119	595	0.079	14014.35477207263
120	600	0.08	14014.35477207263
121	605	0.08	14014.35477207263
122	610	0.081	14006.711950723558
123	615	0.081	14006.711950723558
124	620	0.081	14006.711950723558
125	625	0.082	13968.898197799006
126	630	0.082	13968.898197799006
127	635	0.083	13968.898197799006
128	640	0.083	13932.828014429415
129	645	0.083	13932.828014429415
130	650	0.084	13932.828014429415
131	655	0.084	13903.775398419895
132	660	0.085	13903.775398419895
133	665	0.085	13903.775398419895
134	670	0.085	13889.889621856713
135	675	0.086	13885.136063252248
136	680	0.086	13885.136063252248
137	685	0.086	13885.136063252248
138	690	0.087	13874.415291896337
139	695	0.087	13874.415291896337
140	700	0.088	13874.415291896337
141	705	0.088	13871.800687588046
142	710	0.089	13871.800687588046
143	715	0.089	13852.560605899853
144	720	0.09	13852.560605899853
145	725	0.09	13852.560605899853
146	730	0.09	13852.560605899853
147	735	0.091	13852.560605899853
148	740	0.091	13852.560605899853
149	745	0.092	13852.560605899853
150	750	0.092	13828.626646032071
151	755	0.092	13676.166013571004
152	760	0.093	13676.166013571004
153	765	0.093	13676.166013571004
154	770	0.094	13676.166013571004
155	775	0.095	13676.166013571004
156	780	0.095	13676.166013571004
157	785	0.096	13676.166013571004
158	790	0.096	13675.1499823593
159	795	0.097	13624.79508456689
160	800	0.098	13624.79508456689
161	805	0.098	13621.59016180057
162	810	0.102	13612.298624992309
163	815	0.102	13612.298624992309
164	820	0.103	13612.298624992309
165	825	0.103	13556.417620020733
166	830	0.103	13556.417620020733
167	835	0.104	13556.417620020733
168	840	0.104	13543.767034762473
169	845	0.105	13543.767034762473
170	850	0.105	13543.767034762473
171	855	0.105	13513.581016781116
172	860	0.106	13473.071615897621
173	865	0.106	13473.071615897621
174	870	0.106	13473.071615897621
175	875	0.107	13473.071615897621
176	880	0.107	13458.47100712021
177	885	0.107	13430.807588313257
178	890	0.108	13430.807588313257
179	895	0.108	13430.807588313257
180	900	0.108	13430.807588313257
181	905	0.109	13430.807588313257
182	910	0.109	13426.435069246336
183	915	0.109	13425.438050816289
184	920	0.11	13423.462598285982
185	925	0.11	13341.097145257583
186	930	0.11	13341.097145257583
187	935	0.111	13341.097145257583
188	940	0.111	13341.097145257583
189	945	0.112	13341.097145257583
190	950	0.112	13341.097145257583
191	955	0.113	13341.097145257583
192	960	0.113	13341.050002040003
193	965	0.114	13300.795366837176
194	970	0.115	13300.795366837176
195	975	0.115	13300.795366837176
196	980	0.116	13300.795366837176
197	985	0.116	13300.795366837176
198	990	0.117	13300.795366837176
199	995	0.117	13300.795366837176
200	1000	0.118	13300.795366837176
201	1005	0.118	13246.402212057692
202	1010	0.118	13246.402212057692
203	1015	0.119	13231.452786873988
204	1020	0.119	13205.02223440303
205	1025	0.12	13115.065668396262
206	1030	0.12	13114.958088981215
207	1035	0.12	13114.958088981215
208	1040	0.121	13097.726610538615
209	1045	0.121	13058.199320111085
210	1050	0.121	13054.177196334058
211	1055	0.122	13054.177196334058
212	1060	0.122	13052.73631821742
213	1065	0.122	13010.401971708958
214	1070	0.123	13010.401971708958
215	1075	0.123	13010.401971708958
216	1080	0.123	13010.401971708958
217	1085	0.124	13007.372229138973
218	1090	0.124	13007.351848375312
