iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.003	15222.79144246151
2	10	0.005	14838.985994408416
3	15	0.007	14838.985994408416
4	20	0.01	14838.985994408416
5	25	0.011	14838.985994408416
6	30	0.013	14838.985994408416
7	35	0.014	14838.985994408416
8	40	0.015	14838.985994408416
9	45	0.016	14744.182106610644
10	50	0.017	14744.182106610644
11	55	0.018	14635.80457738655
12	60	0.019	14635.80457738655
13	65	0.02	14635.80457738655
14	70	0.021	14635.80457738655
15	75	0.022	14635.80457738655
16	80	0.023	14635.80457738655
17	85	0.024	14623.147162737843
18	90	0.025	14623.147162737843
19	95	0.025	14619.156133326449
20	100	0.026	14516.909786487198
21	105	0.027	14516.909786487198
22	110	0.028	14516.877362789017
23	115	0.029	14471.428907061483
24	120	0.029	14382.644572193436
25	125	0.03	14382.644572193436
26	130	0.031	14356.624922816662
27	135	0.031	14317.152337091678
28	140	0.032	14316.507111439805
29	145	0.032	14316.507111439805
30	150	0.033	14316.507111439805
31	155	0.034	14219.596955584513
32	160	0.034	14219.596955584513
33	165	0.035	14219.596955584513
34	170	0.035	14143.068964362048
35	175	0.036	14143.068964362048
36	180	0.037	14143.068964362048
37	185	0.037	14127.889905781525
38	190	0.038	14088.569382037544
39	195	0.038	14058.830838399539
40	200	0.039	14058.830838399539
41	205	0.04	14058.830838399539
42	210	0.04	14058.830838399539
43	215	0.041	14058.830838399539
44	220	0.042	14019.540642012007
45	225	0.043	14019.540642012007
46	230	0.044	13971.449250968783
47	235	0.045	13971.449250968783
48	240	0.045	13966.174706368414
49	245	0.046	13966.174706368414
50	250	0.046	13966.174706368414
51	255	0.047	13966.174706368414
52	260	0.048	13937.628496628748
53	265	0.049	13935.655242691435
54	270	0.05	13935.655242691435
55	275	0.051	13935.655242691435
56	280	0.052	13935.655242691435
57	285	0.052	13935.655242691435
58	290	0.053	13930.132269650803
59	295	0.054	13924.260146107183
60	300	0.054	13917.332204053417
61	305	0.055	13883.174048604726
62	310	0.055	13867.830481620733
63	315	0.056	13867.830481620733
64	320	0.056	13867.830481620733
65	325	0.057	13770.91916747114
66	330	0.057	13770.91916747114
67	335	0.058	13770.91916747114
68	340	0.058	13770.91916747114
69	345	0.059	13770.91916747114
70	350	0.059	13770.91916747114
71	355	0.06	13770.91916747114
72	360	0.06	13770.91916747114
73	365	0.061	13770.91916747114
74	370	0.062	13770.91916747114
75	375	0.062	13770.91916747114
76	380	0.062	13770.91916747114
77	385	0.063	13748.85637003264
78	390	0.063	13667.524197433722
79	395	0.064	13667.524197433722
80	400	0.064	13667.524197433722
81	405	0.065	13654.28574469859
82	410	0.065	13654.28574469859
83	415	0.066	13617.718491232175
84	420	0.067	13608.793587790135
85	425	0.067	13608.793587790135
86	430	0.068	13608.793587790135
87	435	0.069	13608.793587790135
88	440	0.069	13576.937437776822
89	445	0.069	13482.180435757546
90	450	0.07	13482.180435757546
91	455	0.07	13482.180435757546
92	460	0.071	13482.180435757546
93	465	0.071	13482.180435757546
94	470	0.071	13482.180435757546
95	475	0.072	13482.180435757546
96	480	0.072	13482.180435757546
97	485	0.072	13476.297282994663
98	490	0.073	13476.297282994663
99	495	0.073	13476.297282994663
100	500	0.074	13476.297282994663
101	505	0.074	13473.63794228831
102	510	0.075	13473.63794228831
103	515	0.075	13473.63794228831
104	520	0.075	13473.63794228831
105	525	0.076	13473.63794228831
106	530	0.076	13433.523145030898
107	535	0.077	13433.523145030898
108	540	0.077	13404.709472455144
109	545	0.077	13404.709472455144
110	550	0.078	13404.709472455144
111	555	0.078	13404.709472455144
112	560	0.078	13404.709472455144
113	565	0.079	13404.709472455144
114	570	0.079	13404.709472455144
115	575	0.08	13404.709472455144
116	580	0.08	13404.709472455144
117	585	0.08	13404.709472455144
118	590	0.081	13404.709472455144
119	595	0.081	13404.709472455144
120	600	0.081	13371.275001938307
121	605	0.082	13371.275001938307
122	610	0.082	13371.275001938307
123	615	0.082	13371.275001938307
124	620	0.083	13275.807955071143
125	625	0.083	13233.504813989273
126	630	0.084	13233.504813989273
127	635	0.084	13233.504813989273
128	640	0.084	13233.504813989273
129	645	0.085	13233.504813989273
130	650	0.085	13201.97101156584
131	655	0.086	13131.462845789463
132	660	0.086	13131.462845789463
133	665	0.087	13131.462845789463
134	670	0.088	13090.720439354951
135	675	0.088	13050.772685387166
136	680	0.089	13050.772685387166
137	685	0.089	13050.772685387166
138	690	0.09	13050.772685387166
139	695	0.091	13050.772685387166
140	700	0.091	12936.486037531668
141	705	0.092	12936.486037531668
142	710	0.092	12936.486037531668
143	715	0.093	12897.805479179931
144	720	0.094	12897.805479179931
145	725	0.094	12849.553755395744
146	730	0.095	12810.873197044008
147	735	0.096	12810.873197044008
148	740	0.097	12810.873197044008
149	745	0.097	12810.873197044008
150	750	0.098	12808.341617471453
151	755	0.099	12808.341617471453
152	760	0.099	12808.341617471453
153	765	0.1	12808.341617471453
154	770	0.101	12793.814173531138
155	775	0.101	12786.41694825424
156	780	0.102	12786.41694825424
157	785	0.102	12786.41694825424
158	790	0.103	12786.41694825424
159	795	0.104	12754.075368717757
160	800	0.104	12754.075368717757
161	805	0.105	12754.075368717757
162	810	0.108	12692.285598899136
163	815	0.109	12692.285598899136
164	820	0.109	12692.285598899136
165	825	0.11	12692.285598899136
166	830	0.111	12650.249890653478
167	835	0.111	12650.249890653478
168	840	0.112	12650.249890653478
