iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.003	15365.70370416266
2	10	0.005	14995.529839130726
3	15	0.007	14694.22321438049
4	20	0.008	14694.22321438049
5	25	0.009	14569.708032026685
6	30	0.01	14569.708032026685
7	35	0.012	14569.708032026685
8	40	0.013	14569.708032026685
9	45	0.014	14569.708032026685
10	50	0.015	14569.708032026685
11	55	0.016	14569.145490158444
12	60	0.017	14569.145490158444
13	65	0.018	14542.11123796525
14	70	0.019	14501.001149898859
15	75	0.02	14501.001149898859
16	80	0.021	14429.05469098636
17	85	0.022	14429.05469098636
18	90	0.023	14429.05469098636
19	95	0.024	14429.05469098636
20	100	0.025	14429.05469098636
21	105	0.026	14429.05469098636
22	110	0.026	14429.05469098636
23	115	0.027	14429.05469098636
24	120	0.028	14429.05469098636
25	125	0.029	14377.080375109528
26	130	0.03	14377.080375109528
27	135	0.03	14377.080375109528
28	140	0.031	14352.924375566048
29	145	0.031	14261.998140917569
30	150	0.032	14261.998140917569
31	155	0.033	14261.998140917569
32	160	0.033	14261.998140917569
33	165	0.034	14261.998140917569
34	170	0.034	14261.998140917569
35	175	0.035	14261.998140917569
36	180	0.036	14244.93470831654
37	185	0.036	14185.446370786316
38	190	0.037	14107.62315820997
39	195	0.038	14107.62315820997
40	200	0.038	14107.62315820997
41	205	0.039	14107.62315820997
42	210	0.039	14107.62315820997
43	215	0.04	14072.691380584432
44	220	0.041	14072.691380584432
45	225	0.041	14072.691380584432
46	230	0.042	14008.985450705024
47	235	0.042	14008.985450705024
48	240	0.043	14008.985450705024
49	245	0.043	14008.985450705024
50	250	0.044	14008.985450705024
51	255	0.045	14008.985450705024
52	260	0.045	14008.985450705024
53	265	0.046	14008.985450705024
54	270	0.046	14003.996126199398
55	275	0.047	14003.996126199398
56	280	0.047	14003.996126199398
57	285	0.048	14003.996126199398
58	290	0.048	14003.996126199398
59	295	0.049	14003.996126199398
60	300	0.049	14000.058400225678
61	305	0.05	14000.058400225678
62	310	0.051	14000.058400225678
63	315	0.051	14000.058400225678
64	320	0.052	14000.058400225678
65	325	0.052	14000.058400225678
66	330	0.053	14000.058400225678
67	335	0.053	14000.058400225678
68	340	0.054	14000.058400225678
69	345	0.054	14000.058400225678
70	350	0.055	14000.058400225678
71	355	0.055	13989.427815174213
72	360	0.056	13916.374713777515
73	365	0.056	13916.374713777515
74	370	0.057	13916.374713777515
75	375	0.057	13916.374713777515
76	380	0.058	13872.850817563327
77	385	0.058	13802.251565867844
78	390	0.059	13787.435264723861
79	395	0.059	13770.174275151507
80	400	0.06	13770.174275151507
81	405	0.06	13770.174275151507
82	410	0.061	13770.174275151507
83	415	0.061	13734.541842934803
84	420	0.062	13734.541842934803
85	425	0.062	13672.131283149769
86	430	0.063	13672.131283149769
87	435	0.063	13610.853877067158
88	440	0.064	13610.853877067158
89	445	0.064	13610.853877067158
90	450	0.065	13610.853877067158
91	455	0.065	13610.853877067158
92	460	0.065	13610.547128077118
93	465	0.066	13583.877145439148
94	470	0.066	13577.891481474684
95	475	0.066	13577.891481474684
96	480	0.067	13483.32335572221
97	485	0.067	13483.32335572221
98	490	0.067	13483.32335572221
99	495	0.068	13483.32335572221
100	500	0.068	13375.914406905193
101	505	0.069	13375.914406905193
102	510	0.069	13350.43219532996
103	515	0.069	13350.43219532996
104	520	0.07	13328.745499799414
105	525	0.07	13328.745499799414
106	530	0.071	13328.745499799414
107	535	0.071	13328.745499799414
108	540	0.071	13307.137295580333
109	545	0.072	13292.09623611097
110	550	0.072	13292.09623611097
111	555	0.073	13292.09623611097
112	560	0.073	13282.393824844246
113	565	0.073	13282.393824844246
114	570	0.074	13282.393824844246
115	575	0.074	13223.715320961175
116	580	0.074	13223.715320961175
117	585	0.075	13223.715320961175
118	590	0.075	13109.453363095312
119	595	0.075	13109.453363095312
120	600	0.076	13109.453363095312
121	605	0.076	13089.645651917672
122	610	0.077	13089.645651917672
123	615	0.077	13088.579283037423
124	620	0.077	13052.270431760828
125	625	0.078	13052.270431760828
126	630	0.078	13052.270431760828
127	635	0.079	13052.270431760828
128	640	0.079	13052.270431760828
129	645	0.079	13052.270431760828
130	650	0.08	13052.270431760828
131	655	0.08	12995.615088202263
132	660	0.08	12995.615088202263
133	665	0.081	12995.615088202263
134	670	0.081	12995.615088202263
135	675	0.082	12995.615088202263
136	680	0.082	12995.615088202263
137	685	0.082	12989.048375660643
138	690	0.083	12989.048375660643
139	695	0.083	12989.048375660643
140	700	0.083	12967.431935074146
141	705	0.084	12937.325343945551
142	710	0.084	12870.817465171178
143	715	0.085	12870.817465171178
144	720	0.085	12870.817465171178
145	725	0.085	12848.192441075542
146	730	0.086	12754.838418405809
147	735	0.086	12754.838418405809
148	740	0.087	12754.838418405809
149	745	0.087	12754.838418405809
150	750	0.087	12754.838418405809
151	755	0.088	12749.487892525887
152	760	0.088	12749.487892525887
153	765	0.089	12688.38280580179
154	770	0.089	12688.38280580179
155	775	0.089	12637.4374630793
156	780	0.09	12637.4374630793
157	785	0.09	12637.4374630793
158	790	0.09	12570.249600473175
159	795	0.091	12570.249600473175
160	800	0.091	12570.249600473175
161	805	0.091	12528.112262149656
162	810	0.094	12528.112262149656
163	815	0.095	12514.131657175132
164	820	0.096	12514.131657175132
165	825	0.097	12514.131657175132
166	830	0.097	12514.131657175132
167	835	0.098	12514.131657175132
168	840	0.098	12514.131657175132
169	845	0.099	12510.84612137272
170	850	0.099	12510.84612137272
171	855	0.1	12510.84612137272
172	860	0.1	12510.84612137272
173	865	0.101	12510.84612137272
174	870	0.101	12492.847096848396
175	875	0.101	12466.176493349136
176	880	0.102	12466.176493349136
177	885	0.102	12466.176493349136
178	890	0.102	12466.176493349136
179	895	0.103	12466.176493349136
180	900	0.103	12421.649979222868
181	905	0.103	12421.649979222868
182	910	0.104	12421.649979222868
183	915	0.104	12421.649979222868
184	920	0.105	12421.649979222868
185	925	0.105	12421.649979222868
186	930	0.105	12366.944737808471
187	935	0.106	12366.944737808471
188	940	0.106	12366.944737808471
189	945	0.106	12366.944737808471
190	950	0.107	12366.944737808471
191	955	0.107	12366.944737808471
192	960	0.107	12366.944737808471
