iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.004	15830.674274731131
2	10	0.006	15830.055021011021
3	15	0.008	15784.941361949093
4	20	0.009	15757.769502777737
5	25	0.01	15757.769502777737
6	30	0.011	15656.79067877345
7	35	0.012	15656.79067877345
8	40	0.013	15558.91364411284
9	45	0.014	15558.91364411284
10	50	0.015	15554.225024838834
11	55	0.016	15554.225024838834
12	60	0.017	15554.225024838834
13	65	0.018	15554.225024838834
14	70	0.019	15459.573883275407
15	75	0.02	15459.573883275407
16	80	0.021	15459.573883275407
17	85	0.022	15459.573883275407
18	90	0.023	15452.575092841216
19	95	0.024	15452.575092841216
20	100	0.025	15452.575092841216
21	105	0.026	15452.575092841216
22	110	0.027	15351.450782215572
23	115	0.028	15351.450782215572
24	120	0.028	15351.450782215572
25	125	0.029	15351.450782215572
26	130	0.03	15283.77274067188
27	135	0.03	15279.98090551671
28	140	0.031	15278.01955023943
29	145	0.031	15224.602447745758
30	150	0.032	15219.85476813528
31	155	0.033	15219.85476813528
32	160	0.033	15188.951815538838
33	165	0.034	15168.650123376055
34	170	0.034	15165.868388965684
35	175	0.035	15165.868388965684
36	180	0.036	15132.937702539168
37	185	0.036	15082.608553791835
38	190	0.036	15049.677867365319
39	195	0.037	15049.677867365319
40	200	0.037	15041.018256249625
41	205	0.038	14966.812669866471
42	210	0.039	14966.812669866471
43	215	0.04	14966.812669866471
44	220	0.041	14966.079650441077
45	225	0.042	14918.536637304916
46	230	0.043	14918.536637304916
47	235	0.043	14918.536637304916
48	240	0.044	14918.536637304916
49	245	0.044	14918.536637304916
50	250	0.045	14918.536637304916
51	255	0.046	14918.536637304916
52	260	0.047	14810.832343968958
53	265	0.047	14810.832343968958
54	270	0.048	14810.832343968958
55	275	0.049	14810.832343968958
56	280	0.05	14810.832343968958
57	285	0.051	14810.832343968958
58	290	0.052	14781.649825957926
59	295	0.052	14781.649825957926
60	300	0.053	14770.151306896265
61	305	0.053	14770.151306896265
62	310	0.054	14733.154229400066
63	315	0.055	14729.617736577386
64	320	0.055	14729.617736577386
65	325	0.056	14729.617736577386
66	330	0.056	14729.617736577386
67	335	0.057	14729.617736577386
68	340	0.057	14729.617736577386
69	345	0.057	14677.938284299822
70	350	0.058	14677.938284299822
71	355	0.059	14677.938284299822
72	360	0.06	14677.938284299822
73	365	0.06	14677.938284299822
74	370	0.061	14677.938284299822
75	375	0.061	14655.974339236565
76	380	0.062	14655.974339236565
77	385	0.063	14554.339655458252
78	390	0.064	14554.339655458252
79	395	0.064	14554.339655458252
80	400	0.065	14554.339655458252
81	405	0.065	14543.38685919676
82	410	0.066	14543.38685919676
83	415	0.066	14543.38685919676
84	420	0.066	14436.422339839182
85	425	0.067	14436.422339839182
86	430	0.067	14436.422339839182
87	435	0.068	14436.422339839182
88	440	0.068	14436.422339839182
89	445	0.068	14410.987805412493
90	450	0.069	14410.987805412493
91	455	0.069	14410.987805412493
92	460	0.07	14410.987805412493
93	465	0.07	14359.349477324515
94	470	0.07	14359.349477324515
95	475	0.071	14359.349477324515
96	480	0.071	14359.349477324515
97	485	0.072	14243.57511163126
98	490	0.072	14243.57511163126
99	495	0.072	14243.57511163126
100	500	0.073	14157.957674347837
101	505	0.073	14157.957674347837
102	510	0.073	14157.957674347837
103	515	0.074	14157.957674347837
104	520	0.074	14157.957674347837
105	525	0.074	14148.675209468058
106	530	0.075	14148.675209468058
107	535	0.075	14148.675209468058
108	540	0.075	14148.675209468058
109	545	0.076	14148.675209468058
110	550	0.076	14148.675209468058
111	555	0.077	14148.675209468058
112	560	0.077	14106.273370133227
113	565	0.077	14057.336458744381
114	570	0.077	14027.350141893474
115	575	0.078	14027.350141893474
116	580	0.078	13984.167489446847
117	585	0.078	13965.186106918036
118	590	0.078	13965.186106918036
119	595	0.079	13965.186106918036
120	600	0.079	13965.186106918036
121	605	0.079	13885.452429717396
122	610	0.079	13885.452429717396
123	615	0.08	13885.452429717396
124	620	0.08	13876.686583411736
125	625	0.081	13856.344937441354
126	630	0.081	13834.059816463596
127	635	0.081	13820.94896859094
128	640	0.082	13820.94896859094
129	645	0.082	13699.693379740762
130	650	0.082	13699.693379740762
131	655	0.083	13699.693379740762
132	660	0.083	13660.16467416293
133	665	0.083	13660.16467416293
134	670	0.084	13660.16467416293
135	675	0.084	13644.180276455498
136	680	0.084	13644.180276455498
137	685	0.085	13644.180276455498
138	690	0.085	13604.651570877666
139	695	0.085	13604.651570877666
140	700	0.086	13604.651570877666
141	705	0.086	13604.651570877666
142	710	0.086	13604.651570877666
143	715	0.087	13604.651570877666
144	720	0.087	13604.651570877666
145	725	0.087	13604.651570877666
146	730	0.087	13527.32414751777
147	735	0.088	13527.32414751777
148	740	0.088	13527.32414751777
149	745	0.088	13526.9093703687
150	750	0.089	13526.9093703687
151	755	0.089	13526.9093703687
152	760	0.089	13526.9093703687
153	765	0.09	13526.9093703687
154	770	0.09	13506.82157189308
155	775	0.09	13506.82157189308
156	780	0.09	13488.38879086076
157	785	0.091	13487.021515344295
158	790	0.091	13487.021515344295
159	795	0.091	13487.021515344295
160	800	0.092	13487.021515344295
161	805	0.092	13487.021515344295
162	810	0.095	13450.606913535932
163	815	0.096	13450.606913535932
164	820	0.096	13450.606913535932
165	825	0.096	13450.606913535932
166	830	0.097	13450.606913535932
167	835	0.097	13450.606913535932
168	840	0.097	13450.606913535932
169	845	0.098	13450.606913535932
170	850	0.098	13450.606913535932
171	855	0.098	13376.75180213915
172	860	0.099	13376.75180213915
173	865	0.099	13376.75180213915
174	870	0.099	13376.75180213915
175	875	0.1	13376.75180213915
176	880	0.1	13376.75180213915
177	885	0.1	13375.037105648289
178	890	0.101	13207.149124921883
179	895	0.101	13207.149124921883
180	900	0.101	13207.149124921883
181	905	0.102	13207.149124921883
182	910	0.102	13207.149124921883
183	915	0.102	13149.90741946706
184	920	0.102	13149.90741946706
185	925	0.103	13149.90741946706
186	930	0.103	13149.90741946706
187	935	0.103	13149.90741946706
188	940	0.103	13131.765219859826
189	945	0.104	13131.765219859826
190	950	0.104	13131.765219859826
191	955	0.104	13131.765219859826
192	960	0.105	13129.06753909742
193	965	0.105	13129.06753909742
194	970	0.105	13129.06753909742
195	975	0.105	13129.06753909742
196	980	0.106	13129.06753909742
197	985	0.106	13043.408033547306
198	990	0.106	13043.408033547306
199	995	0.107	13043.408033547306
200	1000	0.107	13014.386383813086
201	1005	0.107	12970.297723379777
202	1010	0.107	12970.297723379777
203	1015	0.108	12970.297723379777
204	1020	0.108	12970.297723379777
205	1025	0.109	12970.297723379777
206	1030	0.109	12790.243423099986
207	1035	0.11	12790.243423099986
208	1040	0.11	12790.243423099986
209	1045	0.11	12790.243423099986
210	1050	0.111	12790.243423099986
211	1055	0.111	12790.243423099986
212	1060	0.111	12790.243423099986
213	1065	0.111	12771.179461753638
214	1070	0.112	12771.179461753638
215	1075	0.112	12756.72138579637
216	1080	0.112	12756.72138579637
217	1085	0.113	12713.906582434802
218	1090	0.113	12600.762197383618
219	1095	0.114	12587.121569271305
220	1100	0.114	12585.847250190822
221	1105	0.114	12585.847250190822
