iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.02	14483.251935771976
2	274	0.038	14483.251935771976
3	411	0.052	14483.251935771976
4	548	0.064	14483.251935771976
5	685	0.073	14340.024259267777
6	822	0.082	14340.00384523027
7	959	0.09	14272.124282300312
8	1096	0.1	14268.13481411714
9	1233	0.108	14171.242473013503
10	1370	0.117	14157.000919543247
11	1507	0.125	13729.517751912954
12	1644	0.135	13729.517751912954
13	1781	0.143	13729.517751912954
14	1918	0.151	13729.517751912954
15	2055	0.161	13639.621623731733
16	2192	0.169	13639.621623731733
17	2329	0.184	13639.621623731733
18	2466	0.192	13420.824024648999
19	2603	0.199	13420.824024648999
20	2740	0.204	13420.824024648999
21	2877	0.209	13420.824024648999
22	3014	0.213	13420.824024648999
23	3151	0.219	13312.824602948745
24	3288	0.224	13284.923015551789
25	3425	0.229	13164.251803430465
26	3562	0.233	13164.251803430465
27	3699	0.238	13157.923248393387
28	3836	0.243	12989.266769225818
29	3973	0.248	12989.266769225818
30	4110	0.253	12972.714234746929
31	4247	0.257	12943.957093698553
32	4384	0.262	12884.347965160832
33	4521	0.266	12884.347965160832
34	4658	0.27	12838.117157203556
35	4795	0.275	12773.191807442832
36	4932	0.279	12773.191807442832
37	5069	0.283	12737.898742716015
38	5206	0.288	12737.898742716015
39	5343	0.292	12654.571718010158
40	5480	0.296	12654.571718010158
41	5617	0.301	12601.527312034405
42	5754	0.305	12517.686943164148
43	5891	0.31	12496.751633167238
44	6028	0.315	12437.419133497879
45	6165	0.319	12382.607922514251
46	6302	0.329	12274.736235828039
47	6439	0.333	12274.736235828039
48	6576	0.338	12215.75693256191
49	6713	0.342	12179.68213044876
50	6850	0.348	12179.68213044876
51	6987	0.352	12075.55833494403
52	7124	0.356	12075.55833494403
53	7261	0.361	12075.55833494403
54	7398	0.366	11980.982770471106
55	7535	0.37	11943.353786192392
56	7672	0.375	11939.336561863607
57	7809	0.379	11875.892380325873
58	7946	0.384	11809.24286863849
59	8083	0.388	11769.312301414733
60	8220	0.393	11704.522421755575
61	8357	0.397	11704.522421755575
62	8494	0.402	11704.522421755575
63	8631	0.406	11627.99658162604
64	8768	0.411	11608.794823770493
65	8905	0.416	11608.794823770493
66	9042	0.42	11580.995291050927
67	9179	0.425	11580.995291050927
68	9316	0.431	11519.750233106355
69	9453	0.435	11519.750233106355
70	9590	0.439	11519.750233106355
71	9727	0.443	11495.082604923777
72	9864	0.448	11461.127773986836
73	10001	0.452	11461.127773986836
74	10138	0.457	11441.801716055526
75	10275	0.461	11441.801716055526
76	10412	0.469	11408.140939263349
77	10549	0.473	11386.896633888571
78	10686	0.477	11375.786993603348
79	10823	0.482	11304.500278115103
80	10960	0.486	11304.500278115103
81	11097	0.491	11285.376478755878
82	11234	0.495	11285.376478755878
83	11371	0.499	11229.087966787689
84	11508	0.504	11229.087966787689
85	11645	0.509	11180.778746249218
86	11782	0.514	11180.778746249218
87	11919	0.518	11180.778746249218
88	12056	0.522	11166.314882502187
