iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.021	14610.347430915852
2	274	0.036	14610.347430915852
3	411	0.048	14610.347430915852
4	548	0.06	14610.347430915852
5	685	0.071	14610.347430915852
6	822	0.08	14440.097681333786
7	959	0.087	14281.110714119883
8	1096	0.093	14281.110714119883
9	1233	0.101	14281.110714119883
10	1370	0.108	14281.110714119883
11	1507	0.115	14227.137760284004
12	1644	0.121	14188.911122315101
13	1781	0.126	14188.911122315101
14	1918	0.133	14096.05475891241
15	2055	0.138	14096.05475891241
16	2192	0.144	13889.929659951953
17	2329	0.15	13862.548194825782
18	2466	0.156	13862.548194825782
19	2603	0.161	13756.850620348794
20	2740	0.172	13716.08242856753
21	2877	0.182	13716.08242856753
22	3014	0.19	13661.364648137236
23	3151	0.2	13606.84187013145
24	3288	0.208	13606.84187013145
25	3425	0.213	13491.5390644905
26	3562	0.218	13491.5390644905
27	3699	0.222	13379.461054972002
28	3836	0.226	13368.503848955903
29	3973	0.23	13336.988011535828
30	4110	0.234	13336.988011535828
31	4247	0.238	13321.351743929003
32	4384	0.241	13268.879496558398
33	4521	0.245	12939.985330375484
34	4658	0.249	12677.216364642047
35	4795	0.253	12677.216364642047
36	4932	0.257	12677.216364642047
37	5069	0.26	12677.216364642047
38	5206	0.264	12677.216364642047
39	5343	0.268	12677.216364642047
40	5480	0.272	12659.5003745127
41	5617	0.276	12659.5003745127
42	5754	0.28	12625.296011691356
43	5891	0.284	12561.495111571012
44	6028	0.288	12561.495111571012
45	6165	0.292	12561.495111571012
46	6302	0.295	12561.495111571012
47	6439	0.3	12497.084257211822
48	6576	0.303	12462.305892949244
49	6713	0.307	12462.305892949244
50	6850	0.311	12438.696733314679
51	6987	0.316	12371.239993775014
52	7124	0.32	12343.902955823449
53	7261	0.324	12343.902955823449
54	7398	0.328	12343.902955823449
55	7535	0.332	12334.95040326309
56	7672	0.344	12305.568043443127
57	7809	0.348	12288.122305116096
58	7946	0.352	12224.594522865342
59	8083	0.356	12178.797411364672
60	8220	0.36	12178.797411364672
61	8357	0.364	12107.596570128477
62	8494	0.368	12107.596570128477
63	8631	0.372	12023.865059188738
64	8768	0.376	12023.865059188738
65	8905	0.38	12023.865059188738
66	9042	0.384	11954.715361545106
67	9179	0.387	11954.715361545106
68	9316	0.392	11926.191724234299
69	9453	0.395	11926.191724234299
70	9590	0.399	11778.643312416261
71	9727	0.403	11778.643312416261
72	9864	0.407	11778.643312416261
73	10001	0.412	11761.404777671489
74	10138	0.417	11761.404777671489
75	10275	0.421	11692.255080027857
76	10412	0.425	11692.255080027857
77	10549	0.429	11690.35763930423
78	10686	0.433	11645.600302806228
79	10823	0.436	11628.655754977905
80	10960	0.44	11628.655754977905
81	11097	0.444	11599.378455914639
82	11234	0.448	11563.209414508872
83	11371	0.452	11528.0420712953
84	11508	0.456	11528.0420712953
85	11645	0.46	11528.0420712953
86	11782	0.465	11495.463726287817
87	11919	0.469	11495.463726287817
88	12056	0.473	11473.374111661129
89	12193	0.476	11387.681940699624
90	12330	0.48	11387.681940699624
91	12467	0.499	11387.681940699624
92	12604	0.503	11296.546911203794
93	12741	0.507	11258.852800871251
94	12878	0.511	11258.852800871251
95	13015	0.515	11223.795338616124
96	13152	0.518	11216.677810161056
97	13289	0.522	11174.751982527909
98	13426	0.526	11174.751982527909
99	13563	0.529	11091.283026071978
100	13700	0.533	11091.283026071978
101	13837	0.537	11082.106076400629
102	13974	0.541	11082.106076400629
103	14111	0.544	11082.106076400629
104	14248	0.549	11082.106076400629
105	14385	0.553	11024.227775871252
106	14522	0.557	10999.387358601236
107	14659	0.561	10978.05775878348
108	14796	0.565	10978.05775878348
109	14933	0.569	10908.380816158164
110	15070	0.572	10904.276763502086
111	15207	0.576	10904.276763502086
112	15344	0.58	10900.965171253129
113	15481	0.583	10818.4433733427
114	15618	0.587	10818.4433733427
115	15755	0.591	10818.4433733427
116	15892	0.594	10775.232360187129
117	16029	0.598	10767.728123090046
118	16166	0.601	10767.728123090046
119	16303	0.605	10767.728123090046
120	16440	0.609	10734.763525769322
121	16577	0.612	10734.763525769322
122	16714	0.616	10734.763525769322
123	16851	0.619	10723.917504243282
124	16988	0.623	10674.820427506907
125	17125	0.627	10674.820427506907
126	17262	0.631	10674.820427506907
127	17399	0.638	10674.820427506907
128	17536	0.642	10620.774562928642
129	17673	0.646	10620.774562928642
130	17810	0.65	10620.774562928642
131	17947	0.653	10525.227922794833
132	18084	0.657	10525.227922794833
133	18221	0.66	10512.262846004249
134	18358	0.664	10498.541512058195
135	18495	0.668	10498.541512058195
136	18632	0.672	10420.775752465628
137	18769	0.676	10420.775752465628
138	18906	0.679	10420.775752465628
139	19043	0.684	10396.584434178501
140	19180	0.687	10396.584434178501
141	19317	0.691	10375.88434219975
142	19454	0.694	10367.274542645771
143	19591	0.698	10361.443701343562
144	19728	0.702	10276.941187124286
145	19865	0.706	10276.941187124286
146	20002	0.71	10276.941187124286
147	20139	0.714	10254.004249716401
148	20276	0.719	10254.004249716401
149	20413	0.722	10212.063980726889
150	20550	0.726	10209.063176339729
151	20687	0.73	10181.363259950056
152	20824	0.734	10181.363259950056
153	20961	0.738	10108.150733391361
154	21098	0.741	10108.150733391361
155	21235	0.745	10026.992049282813
156	21372	0.748	10026.992049282813
157	21509	0.752	10026.992049282813
158	21646	0.756	10026.992049282813
159	21783	0.759	10026.992049282813
160	21920	0.763	10026.992049282813
161	22057	0.768	10008.876334033772
162	22194	0.774	9989.316696145557
163	22331	0.778	9989.316696145557
164	22468	0.781	9989.316696145557
165	22605	0.785	9957.201615114172
166	22742	0.789	9938.591853512922
167	22879	0.793	9926.729115593105
168	23016	0.796	9926.729115593105
169	23153	0.8	9918.854638553414
170	23290	0.804	9918.854638553414
171	23427	0.808	9918.854638553414
172	23564	0.811	9918.854638553414
173	23701	0.815	9864.794719855072
174	23838	0.818	9864.794719855072
175	23975	0.822	9864.794719855072
176	24112	0.825	9864.794719855072
177	24249	0.829	9864.794719855072
178	24386	0.832	9864.794719855072
179	24523	0.836	9854.408729268484
180	24660	0.84	9790.82617206462
181	24797	0.843	9790.82617206462
182	24934	0.847	9790.82617206462
183	25071	0.851	9774.96307747436
184	25208	0.854	9774.96307747436
185	25345	0.858	9763.496317550222
186	25482	0.861	9763.496317550222
187	25619	0.865	9761.460206652182
188	25756	0.869	9761.460206652182
189	25893	0.872	9761.460206652182
190	26030	0.876	9741.948407049946
191	26167	0.88	9724.346137284507
192	26304	0.884	9724.346137284507
193	26441	0.888	9724.346137284507
194	26578	0.891	9724.346137284507
195	26715	0.895	9652.28228141769
196	26852	0.899	9652.28228141769
197	26989	0.902	9652.28228141769
198	27126	0.906	9642.132921430208
199	27263	0.914	9642.132921430208
200	27400	0.918	9642.132921430208
201	27537	0.921	9642.132921430208
202	27674	0.925	9550.48281074992
203	27811	0.928	9550.48281074992
204	27948	0.932	9550.48281074992
205	28085	0.936	9550.48281074992
206	28222	0.939	9550.48281074992
207	28359	0.943	9550.48281074992
208	28496	0.947	9488.058709818535
209	28633	0.951	9488.058709818535
210	28770	0.954	9428.794735361435
211	28907	0.958	9428.794735361435
212	29044	0.961	9428.794735361435
213	29181	0.965	9428.794735361435
214	29318	0.969	9424.505215947753
215	29455	0.972	9396.61126956326
216	29592	0.976	9396.61126956326
217	29729	0.981	9396.61126956326
218	29866	0.985	9396.61126956326
219	30003	0.989	9396.61126956326
220	30140	0.992	9396.61126956326
221	30277	0.996	9369.17788196884
222	30414	0.999	9369.17788196884
223	30551	1.003	9367.696734070247
224	30688	1.006	9325.932649373772
225	30825	1.01	9325.932649373772
226	30962	1.013	9291.874538250882
227	31099	1.017	9286.469424135104
228	31236	1.02	9286.469424135104
229	31373	1.024	9265.87842340825
230	31510	1.028	9265.87842340825
231	31647	1.031	9243.217593872081
232	31784	1.034	9240.306337689493
233	31921	1.038	9187.056550180267
234	32058	1.041	9187.056550180267
235	32195	1.045	9187.056550180267
236	32332	1.049	9187.056550180267
237	32469	1.052	9187.056550180267
238	32606	1.055	9185.770729111522
239	32743	1.059	9185.770729111522
240	32880	1.062	9181.565895636175
241	33017	1.066	9121.718306148488
242	33154	1.069	9121.718306148488
243	33291	1.073	9121.718306148488
244	33428	1.076	9121.718306148488
245	33565	1.08	9111.564426810335
246	33702	1.083	9111.564426810335
247	33839	1.087	9111.564426810335
248	33976	1.09	9111.564426810335
249	34113	1.093	9069.15515021124
250	34250	1.097	9069.15515021124
251	34387	1.1	9069.15515021124
252	34524	1.104	9059.06506899836
253	34661	1.107	9059.06506899836
254	34798	1.111	9042.900892736834
255	34935	1.115	9039.030301878016
256	35072	1.119	9017.234477436812
257	35209	1.123	8990.337736799584
258	35346	1.126	8990.337736799584
259	35483	1.13	8990.337736799584
260	35620	1.134	8928.40517976637
261	35757	1.137	8928.40517976637
262	35894	1.141	8928.40517976637
263	36031	1.144	8924.4565089561
264	36168	1.148	8924.4565089561
265	36305	1.151	8924.4565089561
266	36442	1.155	8923.382632858904
267	36579	1.158	8923.382632858904
268	36716	1.161	8923.382632858904
269	36853	1.165	8923.382632858904
270	36990	1.168	8894.704261227444
271	37127	1.177	8892.561604984769
272	37264	1.18	8868.338421411867
273	37401	1.184	8868.338421411867
274	37538	1.187	8868.338421411867
275	37675	1.19	8868.338421411867
276	37812	1.194	8865.056074995087
277	37949	1.197	8865.056074995087
278	38086	1.201	8852.102756588549
279	38223	1.204	8848.810968933532
280	38360	1.208	8815.59357356143
281	38497	1.211	8815.59357356143
282	38634	1.216	8815.241554091635
283	38771	1.221	8815.241554091635
284	38908	1.227	8801.465181773308
285	39045	1.23	8782.978525480981
286	39182	1.234	8782.978525480981
287	39319	1.238	8781.976495144278
288	39456	1.246	8767.612740085042
289	39593	1.25	8762.657618854564
290	39730	1.254	8762.657618854564
291	39867	1.258	8762.657618854564
292	40004	1.261	8748.223716820166
293	40141	1.265	8748.223716820166
294	40278	1.268	8748.223716820166
295	40415	1.272	8748.223716820166
296	40552	1.275	8740.626962232169
297	40689	1.278	8714.07167114334
298	40826	1.282	8714.07167114334
299	40963	1.285	8714.07167114334
300	41100	1.289	8706.146058821767
301	41237	1.292	8704.5669782087
302	41374	1.296	8684.436560761178
303	41511	1.299	8649.249732766239
304	41648	1.303	8648.64037197863
305	41785	1.306	8610.94761129809
306	41922	1.309	8610.94761129809
307	42059	1.313	8610.94761129809
308	42196	1.316	8610.94761129809
309	42333	1.321	8586.889127409027
310	42470	1.326	8586.889127409027
311	42607	1.331	8586.889127409027
312	42744	1.336	8573.918192280313
313	42881	1.341	8557.112432879743
314	43018	1.346	8557.112432879743
315	43155	1.35	8557.112432879743
316	43292	1.354	8557.112432879743
317	43429	1.357	8557.112432879743
318	43566	1.361	8557.112432879743
319	43703	1.365	8550.305860856719
320	43840	1.368	8550.305860856719
321	43977	1.372	8541.762582342419
322	44114	1.375	8541.762582342419
323	44251	1.379	8526.731345136099
324	44388	1.382	8455.956747741917
325	44525	1.386	8453.927500208134
326	44662	1.389	8401.398636561533
327	44799	1.393	8401.398636561533
328	44936	1.396	8397.5886120435
329	45073	1.399	8397.5886120435
330	45210	1.403	8397.5886120435
331	45347	1.406	8396.372125261856
332	45484	1.409	8396.372125261856
333	45621	1.413	8393.778672512126
334	45758	1.416	8371.177202143104
335	45895	1.419	8368.166853860957
336	46032	1.423	8368.166853860957
337	46169	1.426	8362.78638876882
338	46306	1.43	8362.78638876882
339	46443	1.434	8348.723985593697
340	46580	1.438	8348.723985593697
341	46717	1.441	8347.82917620451
342	46854	1.445	8347.82917620451
343	46991	1.449	8327.218083964002
344	47128	1.452	8327.218083964002
345	47265	1.456	8322.625853475387
346	47402	1.459	8322.625853475387
347	47539	1.463	8322.625853475387
348	47676	1.467	8322.625853475387
349	47813	1.47	8271.101345007
350	47950	1.474	8261.75846599091
351	48087	1.477	8261.75846599091
352	48224	1.482	8252.775280595575
353	48361	1.487	8243.123213163824
354	48498	1.491	8237.50967693775
355	48635	1.494	8237.50967693775
356	48772	1.498	8237.50967693775
357	48909	1.502	8221.909764922642
358	49046	1.505	8221.909764922642
359	49183	1.509	8221.909764922642
360	49320	1.513	8187.930601941456
361	49457	1.517	8187.930601941456
362	49594	1.521	8187.930601941456
363	49731	1.524	8187.930601941456
364	49868	1.528	8187.930601941456
365	50005	1.531	8187.930601941456
366	50142	1.534	8187.930601941456
367	50279	1.538	8184.193680947834
368	50416	1.541	8180.541855498371
369	50553	1.544	8177.3098942961815
370	50690	1.548	8161.66870532276
371	50827	1.551	8154.9224956798635
372	50964	1.555	8137.424031354467
373	51101	1.558	8137.424031354467
374	51238	1.561	8112.911953222009
375	51375	1.565	8100.742256779212
376	51512	1.568	8100.742256779212
377	51649	1.572	8100.742256779212
378	51786	1.575	8100.742256779212
379	51923	1.579	8100.742256779212
380	52060	1.582	8100.742256779212
381	52197	1.586	8079.134890942557
382	52334	1.589	8079.134890942557
383	52471	1.593	8063.510823082181
384	52608	1.597	8063.510823082181
385	52745	1.601	8063.510823082181
386	52882	1.604	8045.8459359537865
387	53019	1.608	8045.8459359537865
388	53156	1.611	8045.8459359537865
389	53293	1.615	8035.78516284452
390	53430	1.618	8035.78516284452
391	53567	1.622	8029.945426717407
392	53704	1.625	8029.945426717407
393	53841	1.628	8029.945426717407
394	53978	1.632	8025.866527864751
395	54115	1.635	8025.866527864751
396	54252	1.639	8025.866527864751
397	54389	1.642	8023.615466401722
398	54526	1.645	8022.3835838340865
399	54663	1.649	8021.13978984968
400	54800	1.652	8015.300053722567
401	54937	1.655	8013.696831421954
402	55074	1.658	8010.352656064293
403	55211	1.662	8008.970093406882
404	55348	1.665	8003.636058312688
405	55485	1.669	7999.078609286444
406	55622	1.673	7982.686573660076
407	55759	1.676	7976.812985683737
408	55896	1.68	7976.812985683737
409	56033	1.683	7976.812985683737
410	56170	1.686	7976.812985683737
411	56307	1.69	7969.145252555647
412	56444	1.693	7957.302768943637
413	56581	1.723	7949.431057345853
414	56718	1.727	7941.159535677386
415	56855	1.73	7941.159535677386
416	56992	1.734	7933.845763180574
417	57129	1.737	7933.845763180574
418	57266	1.741	7922.271493295076
419	57403	1.744	7922.271493295076
420	57540	1.748	7903.2527996397985
421	57677	1.751	7903.2527996397985
422	57814	1.755	7903.2527996397985
423	57951	1.758	7877.03315675946
424	58088	1.762	7877.03315675946
425	58225	1.765	7874.805034376927
426	58362	1.769	7846.701697193041
427	58499	1.772	7846.701697193041
428	58636	1.776	7846.701697193041
429	58773	1.781	7846.701697193041
430	58910	1.784	7843.657517066624
431	59047	1.787	7839.1532343473655
432	59184	1.791	7839.1532343473655
433	59321	1.794	7839.1532343473655
434	59458	1.798	7839.1532343473655
435	59595	1.802	7839.1532343473655
436	59732	1.806	7816.265235195593
437	59869	1.809	7816.265235195593
438	60006	1.814	7816.265235195593
439	60143	1.817	7813.221055069175
440	60280	1.82	7791.492122697724
441	60417	1.824	7791.492122697724
442	60554	1.827	7791.492122697724
443	60691	1.831	7791.492122697724
444	60828	1.834	7791.492122697724
445	60965	1.838	7777.207893499677
446	61102	1.842	7777.207893499677
447	61239	1.846	7748.429603504035
448	61376	1.849	7748.429603504035
449	61513	1.853	7748.429603504035
450	61650	1.856	7748.429603504035
451	61787	1.859	7725.580642489597
452	61924	1.863	7725.580642489597
453	62061	1.866	7725.580642489597
454	62198	1.87	7725.580642489597
455	62335	1.873	7725.580642489597
456	62472	1.876	7725.580642489597
457	62609	1.88	7721.533801544825
458	62746	1.883	7720.280983814952
459	62883	1.887	7700.114510382121
460	63020	1.89	7700.114510382121
461	63157	1.893	7657.232547892967
462	63294	1.897	7642.1407370531215
463	63431	1.9	7630.816464734119
464	63568	1.903	7630.816464734119
465	63705	1.907	7630.816464734119
466	63842	1.91	7630.816464734119
467	63979	1.914	7630.816464734119
468	64116	1.917	7630.816464734119
469	64253	1.921	7615.724653894274
470	64390	1.924	7615.724653894274
471	64527	1.928	7615.724653894274
472	64664	1.931	7613.042656012103
473	64801	1.935	7613.042656012103
