iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.022	14894.8102219538
2	274	0.039	14454.142594454072
3	411	0.054	14454.142594454072
4	548	0.064	14451.579963205035
5	685	0.073	14451.579963205035
6	822	0.082	14337.287137241783
7	959	0.091	14337.287137241783
8	1096	0.104	14108.54269879084
9	1233	0.115	13999.718438580705
10	1370	0.126	13999.718438580705
11	1507	0.134	13999.718438580705
12	1644	0.14	13989.770181998738
13	1781	0.147	13916.536702966281
14	1918	0.152	13896.605300856314
15	2055	0.158	13747.073987074147
16	2192	0.164	13747.073987074147
17	2329	0.175	13747.073987074147
18	2466	0.181	13747.073987074147
19	2603	0.186	13556.115576624921
20	2740	0.191	13556.115576624921
21	2877	0.198	13556.115576624921
22	3014	0.203	13372.592990670553
23	3151	0.209	13372.592990670553
24	3288	0.214	13372.592990670553
25	3425	0.219	13284.805165881391
26	3562	0.224	13284.805165881391
27	3699	0.23	13200.475567212801
28	3836	0.235	13085.208603378125
29	3973	0.239	13085.208603378125
30	4110	0.244	13085.208603378125
31	4247	0.249	13023.574416019994
32	4384	0.253	12897.520781187708
33	4521	0.258	12831.011656476147
34	4658	0.263	12831.011656476147
35	4795	0.268	12757.163818397165
36	4932	0.272	12713.115400069879
37	5069	0.277	12651.66137062137
38	5206	0.281	12651.66137062137
39	5343	0.286	12651.66137062137
40	5480	0.29	12577.211347413806
41	5617	0.295	12577.211347413806
42	5754	0.301	12514.353648523183
43	5891	0.306	12484.777297847913
44	6028	0.311	12461.896564011055
45	6165	0.316	12461.896564011055
46	6302	0.324	12424.522229871043
47	6439	0.328	12349.779750953601
48	6576	0.333	12335.625262254613
49	6713	0.337	12232.511243091249
50	6850	0.342	12232.511243091249
51	6987	0.346	12232.511243091249
52	7124	0.351	12178.02245775433
53	7261	0.356	12141.411874831145
54	7398	0.36	12141.411874831145
55	7535	0.365	12112.179341492023
56	7672	0.369	12097.517314985964
57	7809	0.374	12082.316226425854
58	7946	0.379	12023.770296750621
59	8083	0.383	11994.929063716856
60	8220	0.388	11921.37450389412
61	8357	0.392	11904.13896805675
62	8494	0.396	11841.84011599677
63	8631	0.401	11841.84011599677
64	8768	0.405	11818.012588111129
65	8905	0.409	11814.235893397868
66	9042	0.414	11689.358046738345
67	9179	0.418	11689.358046738345
68	9316	0.422	11689.358046738345
69	9453	0.427	11689.358046738345
70	9590	0.431	11643.885658502193
71	9727	0.435	11607.566614679714
72	9864	0.439	11528.249191243773
73	10001	0.444	11418.440533295046
74	10138	0.448	11334.449411614312
75	10275	0.456	11334.449411614312
76	10412	0.46	11334.449411614312
77	10549	0.464	11334.449411614312
78	10686	0.468	11263.155356543035
79	10823	0.472	11220.552474052325
80	10960	0.477	11220.552474052325
81	11097	0.481	11220.552474052325
82	11234	0.485	11173.741833784306
83	11371	0.49	11173.741833784306
84	11508	0.494	11134.715112291906
85	11645	0.498	11083.301585092051
