iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.02	14502.841976081258
2	274	0.034	14502.841976081258
3	411	0.046	14502.841976081258
4	548	0.054	14502.841976081258
5	685	0.062	14490.952033316795
6	822	0.069	14412.91947923962
7	959	0.076	14389.683803965238
8	1096	0.082	14029.034479458305
9	1233	0.092	14029.034479458305
10	1370	0.102	13927.40886600537
11	1507	0.11	13823.123875907164
12	1644	0.121	13823.123875907164
13	1781	0.13	13783.403013592226
14	1918	0.14	13748.911529201732
15	2055	0.15	13698.670951926882
16	2192	0.159	13663.523023155114
17	2329	0.169	13608.626573439129
18	2466	0.179	13532.703614109194
19	2603	0.184	13532.703614109194
20	2740	0.195	13393.670382005657
21	2877	0.201	13065.002899954914
22	3014	0.208	13065.002899954914
23	3151	0.214	13065.002899954914
24	3288	0.219	13050.000054242313
25	3425	0.225	13050.000054242313
26	3562	0.23	13050.000054242313
27	3699	0.235	12954.818217744918
28	3836	0.24	12954.818217744918
29	3973	0.244	12954.818217744918
30	4110	0.249	12954.818217744918
31	4247	0.252	12954.818217744918
32	4384	0.257	12954.818217744918
33	4521	0.261	12924.130742394707
34	4658	0.266	12924.130742394707
35	4795	0.27	12867.585614552467
36	4932	0.275	12806.243283782636
37	5069	0.279	12789.81723098003
38	5206	0.283	12789.81723098003
39	5343	0.287	12771.215556889249
40	5480	0.292	12748.48828462279
41	5617	0.299	12676.398665335959
42	5754	0.305	12631.197413325595
43	5891	0.311	12631.197413325595
44	6028	0.315	12603.146415235933
45	6165	0.319	12442.641460523057
46	6302	0.323	12442.641460523057
47	6439	0.329	12442.641460523057
48	6576	0.335	12442.641460523057
49	6713	0.343	12442.279528008132
50	6850	0.349	12338.85246416037
51	6987	0.356	12215.017083127392
52	7124	0.361	12215.017083127392
53	7261	0.365	12215.017083127392
54	7398	0.369	12149.812053152018
55	7535	0.38	12149.812053152018
56	7672	0.384	12149.812053152018
57	7809	0.389	12131.969812087005
58	7946	0.395	12069.939524291316
59	8083	0.4	12042.700310338421
60	8220	0.406	12031.475079980844
61	8357	0.411	11912.204080041984
62	8494	0.415	11904.907057380584
63	8631	0.419	11904.907057380584
64	8768	0.423	11855.708478713605
65	8905	0.427	11772.10960125098
66	9042	0.432	11772.10960125098
67	9179	0.435	11772.10960125098
68	9316	0.439	11772.10960125098
69	9453	0.443	11757.285588582543
70	9590	0.447	11757.285588582543
71	9727	0.453	11741.251615032565
72	9864	0.458	11741.251615032565
