iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.004	15392.306979222998
2	10	0.006	15392.306979222998
3	15	0.008	15392.306979222998
4	20	0.009	15392.306979222998
5	25	0.011	15392.306979222998
6	30	0.012	15330.32706785284
7	35	0.013	15330.32706785284
8	40	0.014	15330.32706785284
9	45	0.015	15326.380979829308
10	50	0.016	15254.825527362344
11	55	0.017	15254.825527362344
12	60	0.018	15254.825527362344
13	65	0.019	15254.825527362344
14	70	0.02	15223.667347311473
15	75	0.021	15223.667347311473
16	80	0.021	15216.305710359069
17	85	0.022	15216.305710359069
18	90	0.023	15216.305710359069
19	95	0.024	15216.305710359069
20	100	0.025	15216.305710359069
21	105	0.026	15147.645869995351
22	110	0.027	15115.258483041142
23	115	0.027	15089.093649090315
24	120	0.028	15089.093649090315
25	125	0.028	15089.093649090315
26	130	0.029	15089.093649090315
27	135	0.03	15089.093649090315
28	140	0.03	15089.093649090315
29	145	0.031	15089.093649090315
30	150	0.031	14998.480757067595
31	155	0.032	14998.480757067595
32	160	0.033	14958.70308481258
33	165	0.033	14958.70308481258
34	170	0.034	14958.70308481258
35	175	0.034	14958.70308481258
36	180	0.035	14958.70308481258
37	185	0.036	14958.70308481258
38	190	0.036	14957.214249233735
39	195	0.037	14957.214249233735
40	200	0.037	14957.214249233735
41	205	0.038	14957.214249233735
42	210	0.038	14957.214249233735
43	215	0.039	14957.214249233735
44	220	0.04	14929.229026870038
45	225	0.04	14929.229026870038
46	230	0.041	14929.229026870038
47	235	0.042	14929.229026870038
48	240	0.042	14896.710091679937
49	245	0.043	14870.009489342934
50	250	0.043	14868.995505002847
51	255	0.044	14838.451501144911
52	260	0.044	14834.535687080232
53	265	0.045	14834.535687080232
54	270	0.045	14834.535687080232
55	275	0.046	14815.00564917223
56	280	0.046	14727.007720622032
57	285	0.047	14727.007720622032
58	290	0.047	14727.007720622032
59	295	0.048	14605.683761874012
60	300	0.049	14604.704990001928
61	305	0.049	14571.943877161306
62	310	0.05	14465.651211127566
63	315	0.05	14465.651211127566
64	320	0.051	14465.651211127566
65	325	0.051	14465.651211127566
66	330	0.052	14432.681032122791
67	335	0.052	14410.451350837515
68	340	0.053	14410.451350837515
69	345	0.053	14410.451350837515
70	350	0.054	14216.472052057348
71	355	0.054	14216.472052057348
72	360	0.055	14216.472052057348
73	365	0.055	14216.472052057348
74	370	0.056	14105.896006200403
75	375	0.056	14105.896006200403
76	380	0.057	14105.896006200403
77	385	0.058	14105.896006200403
78	390	0.058	14105.896006200403
79	395	0.059	14105.896006200403
80	400	0.059	14100.852519250144
81	405	0.06	14019.161600100662
82	410	0.06	14019.161600100662
83	415	0.061	13918.78504116035
84	420	0.061	13918.78504116035
85	425	0.061	13866.862056418953
86	430	0.062	13866.862056418953
87	435	0.063	13848.97751098612
88	440	0.063	13795.539439789689
89	445	0.064	13795.539439789689
90	450	0.064	13795.539439789689
91	455	0.064	13795.539439789689
92	460	0.065	13795.539439789689
93	465	0.065	13795.539439789689
94	470	0.066	13795.539439789689
95	475	0.066	13795.539439789689
96	480	0.066	13795.539439789689
97	485	0.067	13795.539439789689
98	490	0.067	13795.539439789689
99	495	0.067	13795.539439789689
100	500	0.068	13769.224628579504
101	505	0.068	13769.224628579504
102	510	0.068	13721.58253490403
103	515	0.069	13721.58253490403
104	520	0.069	13721.58253490403
105	525	0.07	13606.729591352081
106	530	0.07	13606.729591352081
107	535	0.07	13606.729591352081
108	540	0.071	13587.864317656855
109	545	0.071	13587.864317656855
110	550	0.072	13587.864317656855
111	555	0.072	13587.864317656855
112	560	0.072	13587.864317656855
113	565	0.073	13586.842611152339
114	570	0.073	13577.998850007836
115	575	0.073	13544.356713890696
116	580	0.074	13532.860307980414
117	585	0.074	13532.860307980414
118	590	0.074	13515.423870166347
119	595	0.075	13515.423870166347
120	600	0.075	13515.423870166347
121	605	0.076	13515.423870166347
122	610	0.076	13515.423870166347
123	615	0.076	13482.368115968418
124	620	0.077	13482.368115968418
125	625	0.077	13482.368115968418
126	630	0.077	13443.251446470727
127	635	0.078	13443.251446470727
128	640	0.078	13443.251446470727
129	645	0.079	13443.251446470727
