iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.003	15024.834231683271
2	10	0.006	14701.213273194113
3	15	0.007	14701.213273194113
4	20	0.008	14701.213273194113
5	25	0.01	14701.213273194113
6	30	0.011	14585.490303397586
7	35	0.012	14507.314331651252
8	40	0.013	14464.077972031797
9	45	0.014	14464.077972031797
10	50	0.015	14448.349909481889
11	55	0.016	14448.349909481889
12	60	0.017	14448.349909481889
13	65	0.018	14436.500645179676
14	70	0.019	14436.500645179676
15	75	0.02	14307.462621659239
16	80	0.021	14307.462621659239
17	85	0.021	14307.462621659239
18	90	0.022	14267.101144526085
19	95	0.023	14229.785680479294
20	100	0.024	14229.785680479294
21	105	0.025	14229.785680479294
22	110	0.026	14211.280638956567
23	115	0.027	14211.280638956567
24	120	0.028	14211.280638956567
25	125	0.028	14211.280638956567
26	130	0.029	14211.280638956567
27	135	0.03	14211.280638956567
28	140	0.03	14186.355588374188
29	145	0.031	14160.820170891711
30	150	0.032	14133.907679123657
31	155	0.032	13997.849982321364
32	160	0.033	13891.690128265418
33	165	0.033	13891.690128265418
34	170	0.034	13891.690128265418
35	175	0.035	13891.690128265418
36	180	0.035	13891.690128265418
37	185	0.036	13891.690128265418
38	190	0.037	13891.690128265418
39	195	0.037	13891.690128265418
40	200	0.038	13799.189477633281
41	205	0.038	13799.189477633281
42	210	0.039	13643.816064474398
43	215	0.039	13643.816064474398
44	220	0.04	13643.816064474398
45	225	0.041	13643.816064474398
46	230	0.041	13643.816064474398
47	235	0.042	13605.589114583547
48	240	0.042	13557.709213611332
49	245	0.043	13540.633554799506
50	250	0.044	13540.633554799506
51	255	0.044	13540.633554799506
52	260	0.045	13531.213412590087
53	265	0.045	13531.213412590087
54	270	0.046	13531.213412590087
55	275	0.047	13531.213412590087
56	280	0.047	13531.213412590087
57	285	0.048	13531.213412590087
58	290	0.048	13489.8265767664
59	295	0.049	13489.8265767664
60	300	0.049	13489.8265767664
61	305	0.05	13454.128500896693
62	310	0.051	13454.128500896693
63	315	0.051	13454.128500896693
64	320	0.052	13454.128500896693
65	325	0.052	13454.128500896693
66	330	0.053	13446.516500946947
67	335	0.053	13446.516500946947
68	340	0.054	13348.552119572603
69	345	0.054	13348.454107910726
70	350	0.055	13330.712469358017
71	355	0.055	13330.712469358017
72	360	0.056	13329.040734901197
73	365	0.057	13290.745195990721
74	370	0.057	13290.745195990721
75	375	0.058	13290.745195990721
