iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.027	14532.778536739032
2	274	0.046	14532.778536739032
3	411	0.066	14532.778536739032
4	548	0.078	14501.901656955164
5	685	0.089	14410.444949693445
6	822	0.102	14268.350737781897
7	959	0.111	14151.558403343699
8	1096	0.12	14151.558403343699
9	1233	0.128	14065.69471820068
10	1370	0.136	13762.620116107551
11	1507	0.145	13762.620116107551
12	1644	0.151	13751.482094773684
13	1781	0.156	13698.253935110395
14	1918	0.162	13665.040272868599
15	2055	0.169	13557.78775916306
16	2192	0.175	13417.10780442911
17	2329	0.186	13374.117323258743
18	2466	0.191	13374.117323258743
19	2603	0.197	13297.620318368145
20	2740	0.202	13297.620318368145
21	2877	0.208	13142.320737650027
22	3014	0.214	13142.320737650027
23	3151	0.22	13046.312405686806
24	3288	0.225	13046.312405686806
25	3425	0.231	13046.312405686806
26	3562	0.236	12892.09652792038
27	3699	0.241	12776.434619097292
28	3836	0.248	12776.434619097292
29	3973	0.254	12776.434619097292
30	4110	0.259	12776.434619097292
31	4247	0.264	12776.434619097292
32	4384	0.269	12620.087371490086
33	4521	0.274	12539.291241224164
34	4658	0.279	12496.306578911768
35	4795	0.284	12496.306578911768
36	4932	0.289	12490.486327075983
37	5069	0.294	12400.69512901299
38	5206	0.298	12400.69512901299
39	5343	0.303	12239.624410404234
40	5480	0.307	12160.72694806255
41	5617	0.312	12131.15915393782
42	5754	0.318	12027.441919364408
43	5891	0.322	11892.265891092038
44	6028	0.327	11815.45712178084
45	6165	0.331	11815.45712178084
46	6302	0.341	11810.53787154686
47	6439	0.345	11676.818150026662
48	6576	0.35	11676.818150026662
49	6713	0.354	11676.818150026662
50	6850	0.359	11668.887752282297
51	6987	0.364	11608.611864538074
52	7124	0.368	11541.166692495155
53	7261	0.373	11517.028555656114
54	7398	0.378	11449.871480886235
55	7535	0.382	11421.564809519637
56	7672	0.387	11421.564809519637
57	7809	0.392	11320.755780463687
58	7946	0.397	11314.439256220709
59	8083	0.402	11189.975272646174
60	8220	0.406	11189.975272646174
61	8357	0.411	11189.975272646174
62	8494	0.415	11147.363775192583
63	8631	0.42	11077.276168065495
64	8768	0.424	11055.181481428055
65	8905	0.428	10932.952848511173
66	9042	0.433	10932.952848511173
67	9179	0.437	10932.952848511173
68	9316	0.442	10884.730613535416
69	9453	0.447	10767.097114471017
70	9590	0.451	10767.097114471017
71	9727	0.456	10767.097114471017
72	9864	0.46	10737.216485800103
73	10001	0.464	10737.216485800103
74	10138	0.469	10670.232472073221
75	10275	0.476	10670.232472073221
76	10412	0.48	10670.232472073221
77	10549	0.486	10541.75927556169
78	10686	0.49	10515.88051851323
79	10823	0.494	10426.015535789882
80	10960	0.499	10426.015535789882
81	11097	0.503	10398.230276247823
82	11234	0.507	10398.230276247823
83	11371	0.512	10362.076597520101
84	11508	0.516	10362.076597520101
85	11645	0.521	10333.031590720433
86	11782	0.526	10333.031590720433
87	11919	0.53	10331.69546105707
88	12056	0.535	10306.541645072875
