iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.004	15311.647490811898
2	10	0.006	15311.647490811898
3	15	0.008	15256.047189323735
4	20	0.009	15208.81334489726
5	25	0.01	15208.81334489726
6	30	0.011	15208.81334489726
7	35	0.012	15208.81334489726
8	40	0.013	15208.81334489726
9	45	0.014	15208.81334489726
10	50	0.015	15208.81334489726
11	55	0.016	15208.81334489726
12	60	0.017	15208.81334489726
13	65	0.018	15117.94369261054
14	70	0.02	15117.94369261054
15	75	0.02	15117.94369261054
16	80	0.021	15117.94369261054
17	85	0.022	14964.592211252522
18	90	0.024	14964.592211252522
19	95	0.024	14964.592211252522
20	100	0.025	14931.695044003965
21	105	0.026	14931.695044003965
22	110	0.027	14897.280347306609
23	115	0.028	14746.469022855166
24	120	0.028	14746.469022855166
25	125	0.029	14746.469022855166
26	130	0.03	14746.469022855166
27	135	0.03	14746.469022855166
28	140	0.031	14738.481950541754
29	145	0.031	14738.481950541754
30	150	0.032	14738.481950541754
31	155	0.032	14738.481950541754
32	160	0.033	14677.905359794397
33	165	0.034	14677.905359794397
34	170	0.034	14663.247374000155
35	175	0.035	14663.247374000155
36	180	0.035	14663.247374000155
37	185	0.036	14636.01751027755
38	190	0.037	14636.01751027755
39	195	0.037	14632.642954892082
40	200	0.038	14625.4620177553
41	205	0.038	14625.4620177553
42	210	0.039	14625.4620177553
43	215	0.039	14625.4620177553
44	220	0.04	14604.241816539881
45	225	0.04	14574.326643930335
46	230	0.041	14574.326643930335
47	235	0.041	14561.70653516831
48	240	0.042	14561.70653516831
49	245	0.042	14561.70653516831
50	250	0.043	14550.247877223304
51	255	0.043	14550.247877223304
52	260	0.044	14550.247877223304
53	265	0.044	14484.700966305394
54	270	0.045	14400.238480470816
55	275	0.045	14400.238480470816
56	280	0.046	14400.238480470816
57	285	0.046	14400.11939320053
58	290	0.047	14375.439591127697
59	295	0.047	14375.439591127697
60	300	0.047	14375.439591127697
61	305	0.048	14347.772007727875
62	310	0.048	14341.905163360054
63	315	0.049	14316.870496458141
64	320	0.049	14316.870496458141
65	325	0.05	14316.870496458141
66	330	0.05	14316.870496458141
67	335	0.051	14316.870496458141
68	340	0.051	14316.870496458141
69	345	0.052	14316.870496458141
70	350	0.053	14285.08588901084
71	355	0.053	14144.53464651481
72	360	0.053	14144.53464651481
73	365	0.054	14121.368035075284
74	370	0.055	14121.368035075284
75	375	0.055	14121.368035075284
76	380	0.055	14121.368035075284
77	385	0.056	14121.368035075284
78	390	0.056	14121.368035075284
79	395	0.057	14121.368035075284
80	400	0.057	14118.128426198065
81	405	0.057	14118.128426198065
82	410	0.058	14099.71532527814
83	415	0.058	14065.297756467136
84	420	0.059	14065.297756467136
85	425	0.059	14037.812377285993
86	430	0.059	14037.812377285993
87	435	0.06	13984.355549269718
88	440	0.06	13946.392828206239
89	445	0.061	13832.136148808246
90	450	0.061	13832.136148808246
91	455	0.061	13832.136148808246
92	460	0.062	13832.136148808246
93	465	0.062	13832.136148808246
94	470	0.062	13832.136148808246
95	475	0.063	13832.136148808246
96	480	0.063	13831.489475207944
97	485	0.063	13831.489475207944
98	490	0.064	13830.03255404144
99	495	0.064	13830.03255404144
100	500	0.064	13822.587320520155
101	505	0.065	13787.13517096028
102	510	0.065	13787.13517096028
103	515	0.065	13764.76710820091
104	520	0.066	13718.604691209688
105	525	0.066	13718.604691209688
106	530	0.066	13718.604691209688
107	535	0.067	13688.845701764441
108	540	0.068	13688.845701764441
109	545	0.068	13688.845701764441
110	550	0.068	13685.124552771214
111	555	0.068	13685.017076717668
112	560	0.069	13685.017076717668
113	565	0.069	13642.078797074244
114	570	0.069	13642.078797074244
115	575	0.07	13642.078797074244
116	580	0.07	13524.951916294624
117	585	0.07	13524.951916294624
118	590	0.071	13524.951916294624
119	595	0.071	13524.951916294624
120	600	0.071	13524.951916294624
121	605	0.072	13524.951916294624
122	610	0.072	13524.951916294624
123	615	0.072	13505.6222732365
124	620	0.073	13505.6222732365
125	625	0.073	13505.6222732365
126	630	0.073	13505.6222732365
127	635	0.074	13505.6222732365
128	640	0.074	13490.54154087119
129	645	0.074	13489.171633929205
130	650	0.074	13484.021469335095
131	655	0.075	13484.021469335095
132	660	0.075	13484.021469335095
133	665	0.075	13479.039709431598
134	670	0.076	13471.933070610414
135	675	0.076	13446.370748399675
136	680	0.076	13446.370748399675
137	685	0.077	13427.557038176938
138	690	0.077	13427.557038176938
139	695	0.077	13427.557038176938
140	700	0.078	13403.686108812946
141	705	0.078	13403.686108812946
142	710	0.078	13403.686108812946
143	715	0.078	13403.686108812946
144	720	0.079	13403.686108812946
145	725	0.079	13354.164592978688
146	730	0.079	13354.164592978688
147	735	0.08	13346.387397588736
148	740	0.08	13339.469794165165
149	745	0.08	13339.469794165165
150	750	0.081	13339.469794165165
151	755	0.081	13339.469794165165
152	760	0.081	13339.469794165165
153	765	0.081	13249.489072899563
154	770	0.082	13249.489072899563
155	775	0.082	13249.489072899563
156	780	0.082	13249.489072899563
157	785	0.083	13249.489072899563
158	790	0.083	13249.489072899563
159	795	0.083	13249.489072899563
160	800	0.083	13249.489072899563
161	805	0.084	13249.489072899563
162	810	0.086	13249.489072899563
163	815	0.087	13165.201234460763
164	820	0.087	13165.201234460763
165	825	0.087	13074.08276405552
166	830	0.088	13074.08276405552
167	835	0.088	13074.08276405552
168	840	0.088	13074.08276405552
169	845	0.089	13074.08276405552
170	850	0.089	13064.66630363732
171	855	0.089	13064.66630363732
172	860	0.09	13038.223671731368
173	865	0.09	13019.61997990031
174	870	0.091	13019.61997990031
175	875	0.091	13019.61997990031
176	880	0.091	13019.61997990031
177	885	0.091	13019.61997990031
178	890	0.092	13019.61997990031
179	895	0.092	12995.50017506346
180	900	0.092	12980.674063486711
181	905	0.092	12977.204275405596
182	910	0.093	12977.204275405596
183	915	0.093	12950.522314962933
184	920	0.093	12902.980294472016
185	925	0.094	12902.980294472016
186	930	0.094	12902.980294472016
187	935	0.095	12902.980294472016
188	940	0.095	12902.980294472016
189	945	0.095	12902.980294472016
190	950	0.095	12901.761475017463
191	955	0.096	12901.761475017463
192	960	0.096	12826.403205407481
193	965	0.096	12748.161121168423
194	970	0.097	12735.032901641449
195	975	0.097	12698.874581543152
196	980	0.098	12698.874581543152
197	985	0.098	12698.874581543152
198	990	0.099	12698.874581543152
199	995	0.1	12698.874581543152
200	1000	0.1	12698.874581543152
201	1005	0.101	12698.874581543152
202	1010	0.101	12674.522287309757
203	1015	0.101	12674.522287309757
204	1020	0.101	12670.917364868617
205	1025	0.102	12670.917364868617
206	1030	0.102	12670.917364868617
207	1035	0.102	12610.909800953019
208	1040	0.103	12592.40645417271
209	1045	0.103	12592.40645417271
210	1050	0.103	12592.40645417271
211	1055	0.103	12592.40645417271
212	1060	0.104	12555.149347953753
213	1065	0.104	12555.149347953753
214	1070	0.104	12555.149347953753
215	1075	0.105	12555.149347953753
216	1080	0.105	12555.149347953753
217	1085	0.105	12555.149347953753
218	1090	0.105	12555.149347953753
219	1095	0.106	12555.149347953753
220	1100	0.106	12555.149347953753
221	1105	0.106	12555.149347953753
222	1110	0.106	12555.149347953753
223	1115	0.107	12549.45305886921
224	1120	0.107	12516.976915660396
225	1125	0.108	12516.976915660396
226	1130	0.108	12516.976915660396
227	1135	0.108	12513.78342108122
228	1140	0.109	12513.78342108122
229	1145	0.109	12513.78342108122
230	1150	0.109	12513.78342108122
231	1155	0.11	12506.35910492041
232	1160	0.11	12506.35910492041
233	1165	0.11	12506.35910492041
234	1170	0.111	12506.35910492041
235	1175	0.111	12506.35910492041
236	1180	0.111	12506.35910492041
237	1185	0.111	12419.550536650231
238	1190	0.112	12419.550536650231
239	1195	0.112	12419.550536650231
240	1200	0.112	12419.550536650231
241	1205	0.112	12356.527985683342
242	1210	0.113	12356.527985683342
243	1215	0.113	12356.527985683342
244	1220	0.113	12356.527985683342
245	1225	0.113	12356.527985683342
246	1230	0.114	12356.527985683342
247	1235	0.114	12356.527985683342
248	1240	0.114	12356.527985683342
249	1245	0.114	12356.527985683342
250	1250	0.115	12356.527985683342
251	1255	0.115	12326.399679509375
252	1260	0.116	12326.399679509375
253	1265	0.116	12326.399679509375
254	1270	0.116	12326.399679509375
255	1275	0.116	12326.399679509375
256	1280	0.117	12316.591684757792
257	1285	0.117	12316.591684757792
258	1290	0.118	12316.591684757792
259	1295	0.118	12296.68108992146
260	1300	0.118	12296.68108992146
261	1305	0.119	12296.68108992146
262	1310	0.119	12296.68108992146
263	1315	0.119	12296.68108992146
