iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.003	15308.960672376083
2	10	0.006	15308.960672376083
3	15	0.007	15304.038887769491
4	20	0.009	15302.149057061155
5	25	0.01	15302.149057061155
6	30	0.011	15215.861940284343
7	35	0.012	15215.861940284343
8	40	0.013	15215.861940284343
9	45	0.014	15103.026379054929
10	50	0.015	15103.026379054929
11	55	0.016	15103.026379054929
12	60	0.017	14856.487544128626
13	65	0.018	14856.487544128626
14	70	0.019	14856.487544128626
15	75	0.019	14856.487544128626
16	80	0.021	14856.487544128626
17	85	0.021	14856.487544128626
18	90	0.022	14856.487544128626
19	95	0.023	14814.697821440439
20	100	0.024	14814.697821440439
21	105	0.025	14810.067658359598
22	110	0.026	14810.067658359598
23	115	0.026	14635.880402718978
24	120	0.027	14635.880402718978
25	125	0.028	14493.984244775724
26	130	0.029	14342.974616536922
27	135	0.029	14342.974616536922
28	140	0.03	14342.974616536922
29	145	0.03	14332.064458632454
30	150	0.031	14332.064458632454
31	155	0.031	14322.904775880992
32	160	0.032	14322.904775880992
33	165	0.033	14322.904775880992
34	170	0.033	14322.904775880992
35	175	0.033	14322.904775880992
36	180	0.034	14205.268778938513
37	185	0.035	14205.268778938513
38	190	0.035	14205.268778938513
39	195	0.036	14185.851162771987
40	200	0.036	14113.163088065683
41	205	0.036	14113.163088065683
42	210	0.037	14113.163088065683
43	215	0.037	14072.886312164197
44	220	0.038	14033.15014787774
45	225	0.038	13971.491804846506
46	230	0.039	13971.491804846506
47	235	0.04	13971.491804846506
48	240	0.04	13877.390443257338
49	245	0.041	13837.214080356362
50	250	0.041	13837.214080356362
51	255	0.042	13837.214080356362
52	260	0.042	13837.214080356362
53	265	0.043	13837.214080356362
54	270	0.043	13837.214080356362
55	275	0.044	13831.624024458528
56	280	0.044	13831.624024458528
57	285	0.045	13820.472256346275
58	290	0.045	13777.90469574437
59	295	0.046	13747.895526786851
60	300	0.046	13747.895526786851
61	305	0.046	13747.895526786851
62	310	0.047	13747.895526786851
63	315	0.047	13744.941850815509
64	320	0.048	13699.290715723344
65	325	0.049	13699.290715723344
66	330	0.049	13699.290715723344
67	335	0.049	13699.290715723344
68	340	0.05	13699.290715723344
69	345	0.05	13699.290715723344
70	350	0.051	13653.875501639492
71	355	0.051	13653.875501639492
72	360	0.052	13653.875501639492
73	365	0.052	13653.875501639492
74	370	0.052	13653.875501639492
75	375	0.053	13631.242999487129
76	380	0.053	13631.242999487129
