iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.004	15180.209593890388
2	10	0.006	15180.209593890388
3	15	0.008	15180.209593890388
4	20	0.01	15180.209593890388
5	25	0.01	15180.209593890388
6	30	0.011	15180.209593890388
7	35	0.013	15175.559604061786
8	40	0.014	15170.347795726917
9	45	0.015	15170.347795726917
10	50	0.016	15170.347795726917
11	55	0.017	15089.12061709486
12	60	0.018	15089.12061709486
13	65	0.019	15046.959114510813
14	70	0.02	15045.886987413778
15	75	0.021	15045.886987413778
16	80	0.022	15029.303806350825
17	85	0.023	15029.303806350825
18	90	0.024	15021.230109070912
19	95	0.025	15002.979606601475
20	100	0.025	14976.491293353465
21	105	0.026	14945.515525522227
22	110	0.027	14945.515525522227
23	115	0.028	14945.515525522227
24	120	0.029	14945.515525522227
25	125	0.029	14875.270691556936
26	130	0.03	14780.755826484823
27	135	0.031	14780.755826484823
28	140	0.031	14710.510992519532
29	145	0.032	14710.510992519532
30	150	0.032	14710.510992519532
31	155	0.033	14710.510992519532
32	160	0.033	14710.510992519532
33	165	0.034	14710.510992519532
34	170	0.035	14710.510992519532
35	175	0.035	14561.39401829318
36	180	0.036	14561.39401829318
37	185	0.036	14561.39401829318
38	190	0.037	14540.162493918744
39	195	0.038	14540.162493918744
40	200	0.038	14540.162493918744
41	205	0.039	14540.162493918744
42	210	0.039	14540.162493918744
43	215	0.04	14528.098027812643
44	220	0.04	14528.098027812643
45	225	0.041	14509.63575665441
46	230	0.042	14490.190946359677
47	235	0.042	14450.219357475238
48	240	0.043	14450.219357475238
49	245	0.043	14424.806240440332
50	250	0.044	14424.806240440332
51	255	0.045	14419.85757212126
52	260	0.045	14261.46116778216
53	265	0.046	14261.46116778216
54	270	0.046	14261.46116778216
55	275	0.047	14146.201688266567
56	280	0.048	14117.85617449542
57	285	0.048	14117.85617449542
58	290	0.049	14117.85617449542
59	295	0.049	14117.85617449542
60	300	0.05	14109.218055296935
61	305	0.05	14025.74387481097
62	310	0.051	14025.74387481097
63	315	0.051	14025.74387481097
64	320	0.052	13985.299195233676
65	325	0.052	13985.299195233676
66	330	0.053	13896.817912559836
67	335	0.053	13896.817912559836
68	340	0.054	13775.940972823735
69	345	0.055	13775.940972823735
70	350	0.055	13775.940972823735
71	355	0.056	13692.694347873332
72	360	0.056	13692.694347873332
73	365	0.057	13692.694347873332
74	370	0.057	13629.846818693539
75	375	0.058	13629.846818693539
76	380	0.058	13629.846818693539
77	385	0.059	13629.846818693539
78	390	0.059	13629.846818693539
79	395	0.06	13629.846818693539
80	400	0.06	13474.451947850883
81	405	0.061	13474.451947850883
82	410	0.061	13474.451947850883
83	415	0.062	13474.451947850883
84	420	0.062	13419.510194328033
85	425	0.063	13419.510194328033
86	430	0.063	13419.510194328033
87	435	0.064	13419.510194328033
88	440	0.064	13419.510194328033
89	445	0.065	13382.633133599957
90	450	0.065	13372.31995415522
91	455	0.066	13341.998856578819
92	460	0.066	13341.998856578819
93	465	0.067	13293.93138560735
94	470	0.067	13293.93138560735
95	475	0.067	13275.519022704713
96	480	0.068	13275.519022704713
97	485	0.068	13275.519022704713
98	490	0.069	13274.674327988647
99	495	0.069	13081.543821250858
100	500	0.069	13065.665917998635
101	505	0.07	13065.665917998635
102	510	0.07	13018.697830398596
103	515	0.071	13018.697830398596
104	520	0.071	13018.697830398596
105	525	0.072	13018.697830398596
106	530	0.072	13018.697830398596
107	535	0.072	13018.697830398596
108	540	0.073	13018.697830398596
109	545	0.073	13018.697830398596
110	550	0.074	13018.697830398596
111	555	0.074	12977.82737835743
112	560	0.074	12977.82737835743
113	565	0.075	12977.82737835743
114	570	0.075	12977.82737835743
115	575	0.075	12977.82737835743
116	580	0.076	12977.82737835743
117	585	0.076	12963.200296912277
118	590	0.076	12963.200296912277
119	595	0.077	12963.200296912277
120	600	0.077	12953.157177058567
121	605	0.077	12947.293916248105
122	610	0.078	12947.293916248105
123	615	0.078	12947.293916248105
124	620	0.078	12900.357115328647
125	625	0.079	12830.781301030242
126	630	0.079	12830.781301030242
127	635	0.08	12830.781301030242
128	640	0.08	12830.781301030242
129	645	0.08	12830.781301030242
130	650	0.081	12830.781301030242
131	655	0.081	12819.709843527293
132	660	0.082	12733.118323872286
133	665	0.082	12733.118323872286
134	670	0.082	12733.118323872286
135	675	0.083	12704.86774505787
136	680	0.083	12704.86774505787
137	685	0.083	12704.86774505787
138	690	0.084	12704.86774505787
139	695	0.084	12597.35481101944
140	700	0.084	12580.3832799457
141	705	0.085	12580.3832799457
142	710	0.085	12580.3832799457
143	715	0.086	12580.3832799457
144	720	0.086	12569.601506748912
145	725	0.086	12569.601506748912
146	730	0.086	12563.1143344871
147	735	0.087	12563.1143344871
148	740	0.087	12563.1143344871
149	745	0.088	12563.1143344871
150	750	0.088	12563.1143344871
151	755	0.089	12563.1143344871
152	760	0.089	12563.1143344871
153	765	0.09	12563.1143344871
154	770	0.09	12563.1143344871
155	775	0.09	12563.1143344871
156	780	0.091	12563.1143344871
157	785	0.091	12526.970833232672
158	790	0.091	12526.970833232672
159	795	0.092	12526.970833232672
160	800	0.092	12526.970833232672
161	805	0.093	12526.970833232672
162	810	0.096	12520.380483832983
163	815	0.096	12520.380483832983
164	820	0.097	12520.380483832983
165	825	0.098	12520.380483832983
166	830	0.099	12444.36547343806
167	835	0.099	12444.36547343806
168	840	0.1	12444.36547343806
169	845	0.1	12444.36547343806
170	850	0.101	12444.36547343806
171	855	0.101	12444.36547343806
172	860	0.101	12444.36547343806
173	865	0.102	12444.36547343806
174	870	0.102	12444.36547343806
175	875	0.102	12444.36547343806
176	880	0.103	12444.36547343806
177	885	0.103	12444.36547343806
178	890	0.103	12444.36547343806
179	895	0.104	12444.36547343806
180	900	0.104	12439.444434902622
181	905	0.105	12387.950385164897
182	910	0.105	12387.950385164897
183	915	0.105	12387.950385164897
184	920	0.106	12387.950385164897
185	925	0.106	12387.950385164897
186	930	0.106	12387.950385164897
187	935	0.107	12387.950385164897
188	940	0.107	12387.950385164897
189	945	0.108	12387.950385164897
190	950	0.108	12387.950385164897
191	955	0.109	12387.950385164897
192	960	0.109	12387.950385164897
193	965	0.109	12387.950385164897
194	970	0.11	12386.761544556064
195	975	0.11	12386.761544556064
196	980	0.11	12386.761544556064
197	985	0.111	12308.324852932828
198	990	0.111	12308.324852932828
199	995	0.112	12308.324852932828
200	1000	0.112	12308.324852932828
201	1005	0.112	12284.351899215542
202	1010	0.113	12284.351899215542
203	1015	0.113	12229.379552881925
204	1020	0.113	12229.379552881925
205	1025	0.114	12229.379552881925
206	1030	0.114	12229.379552881925
207	1035	0.114	12229.379552881925
208	1040	0.115	12229.379552881925
209	1045	0.115	12229.379552881925
210	1050	0.115	12229.379552881925
