iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.003	15351.504678645577
2	10	0.006	15351.504678645577
3	15	0.008	15351.504678645577
4	20	0.009	15351.504678645577
5	25	0.011	15351.504678645577
6	30	0.012	15351.504678645577
7	35	0.013	15317.862266937975
8	40	0.014	15302.327453109398
9	45	0.015	15302.327453109398
10	50	0.016	15302.327453109398
11	55	0.017	15302.327453109398
12	60	0.018	15169.575542593198
13	65	0.019	15169.575542593198
14	70	0.02	15169.575542593198
15	75	0.021	15169.575542593198
16	80	0.022	15169.575542593198
17	85	0.023	15127.847203971622
18	90	0.023	15127.847203971622
19	95	0.024	15127.847203971622
20	100	0.025	15127.847203971622
21	105	0.026	15006.698095663356
22	110	0.027	15006.698095663356
23	115	0.028	15006.698095663356
24	120	0.029	15006.698095663356
25	125	0.029	15006.698095663356
26	130	0.03	15006.698095663356
27	135	0.031	15006.698095663356
28	140	0.031	15006.698095663356
29	145	0.032	14895.834202772741
30	150	0.032	14895.834202772741
31	155	0.033	14709.243200768084
32	160	0.034	14709.243200768084
33	165	0.034	14702.479246970852
34	170	0.035	14690.931686119304
35	175	0.035	14648.273481302163
36	180	0.036	14648.273481302163
37	185	0.037	14648.273481302163
38	190	0.037	14648.273481302163
39	195	0.038	14631.96666745465
40	200	0.038	14631.96666745465
41	205	0.039	14631.96666745465
42	210	0.04	14631.96666745465
43	215	0.04	14631.96666745465
44	220	0.041	14631.96666745465
45	225	0.041	14580.8197752522
46	230	0.042	14555.882335907354
47	235	0.043	14522.411459259012
48	240	0.043	14522.411459259012
49	245	0.044	14522.411459259012
50	250	0.044	14522.411459259012
51	255	0.045	14495.937211695462
52	260	0.045	14495.937211695462
53	265	0.046	14495.937211695462
54	270	0.047	14495.937211695462
55	275	0.047	14472.994396269638
56	280	0.048	14472.994396269638
57	285	0.048	14451.908663802697
58	290	0.049	14422.24141052541
59	295	0.049	14422.24141052541
60	300	0.05	14381.08807450533
61	305	0.05	14381.08807450533
62	310	0.051	14315.37472063124
63	315	0.051	14264.711493800089
64	320	0.052	14157.844803905919
65	325	0.052	14157.844803905919
