iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.02	14318.417594583192
2	274	0.036	14318.417594583192
3	411	0.05	14318.417594583192
4	548	0.06	14318.417594583192
5	685	0.069	14318.417594583192
6	822	0.078	14318.417594583192
7	959	0.086	14245.131424816227
8	1096	0.095	14082.45936101099
9	1233	0.105	13880.987029584046
10	1370	0.113	13880.987029584046
11	1507	0.122	13833.129377671858
12	1644	0.13	13833.129377671858
13	1781	0.135	13756.52652499277
14	1918	0.143	13756.52652499277
15	2055	0.15	13690.997741624116
16	2192	0.155	13558.680303388646
17	2329	0.165	13558.680303388646
18	2466	0.17	13483.813521596956
19	2603	0.175	13483.813521596956
20	2740	0.182	13483.813521596956
21	2877	0.19	13483.813521596956
22	3014	0.197	13464.574748759062
23	3151	0.204	13464.574748759062
24	3288	0.21	13464.574748759062
25	3425	0.216	13423.065532448167
26	3562	0.224	13382.843323438956
27	3699	0.23	13363.940790568517
28	3836	0.235	13255.856975102246
29	3973	0.24	13255.856975102246
30	4110	0.246	13197.194466647034
31	4247	0.251	13197.194466647034
32	4384	0.256	13192.024301915295
33	4521	0.261	12998.34639257712
34	4658	0.266	12754.237121451268
35	4795	0.27	12754.237121451268
36	4932	0.275	12754.237121451268
37	5069	0.28	12750.645096979048
38	5206	0.284	12750.645096979048
39	5343	0.289	12727.78747555047
40	5480	0.294	12712.958973216368
41	5617	0.3	12699.242967470038
42	5754	0.305	12681.44931008311
43	5891	0.312	12559.798173190247
44	6028	0.319	12528.480818934986
45	6165	0.325	12528.480818934986
46	6302	0.335	12474.126035876045
47	6439	0.339	12422.69391954411
48	6576	0.344	12422.69391954411
49	6713	0.348	12389.360192194568
50	6850	0.355	12389.360192194568
51	6987	0.362	12312.372417219603
52	7124	0.368	12308.438297169992
53	7261	0.375	12220.62640977708
54	7398	0.379	12113.710277148351
55	7535	0.384	12113.710277148351
56	7672	0.388	12113.710277148351
57	7809	0.393	12030.28167987905
58	7946	0.397	12030.28167987905
59	8083	0.402	11981.546751239524
60	8220	0.406	11956.181163668407
61	8357	0.411	11950.608760455476
62	8494	0.415	11926.771973376388
63	8631	0.42	11761.072197647201
64	8768	0.424	11761.072197647201
65	8905	0.429	11711.846702078092
66	9042	0.434	11711.846702078092
67	9179	0.438	11711.846702078092
68	9316	0.443	11674.525948245284
69	9453	0.447	11569.717898432515
70	9590	0.452	11525.86922947811
71	9727	0.456	11525.86922947811
72	9864	0.461	11525.86922947811
73	10001	0.465	11525.86922947811
74	10138	0.47	11525.86922947811
75	10275	0.486	11525.86922947811
76	10412	0.491	11485.140226662514
77	10549	0.496	11461.50355893527
78	10686	0.5	11450.16154157615
79	10823	0.505	11411.916777023476
80	10960	0.511	11360.577429859404
81	11097	0.516	11360.577429859404
82	11234	0.52	11356.917243789312
83	11371	0.526	11340.495783400556
84	11508	0.531	11249.300076516112
85	11645	0.535	11249.300076516112
86	11782	0.541	11241.693078237899
87	11919	0.547	11213.819265087566
88	12056	0.551	11086.042487052928
89	12193	0.557	11086.042487052928
90	12330	0.562	11060.735032470373
91	12467	0.567	11060.735032470373
92	12604	0.572	10950.18331038365
93	12741	0.578	10950.18331038365
94	12878	0.583	10950.18331038365
95	13015	0.587	10949.918149652001
96	13152	0.593	10926.09933639279
97	13289	0.598	10828.754843891089
98	13426	0.602	10828.754843891089
99	13563	0.608	10828.754843891089
100	13700	0.613	10805.373848091102
101	13837	0.617	10805.373848091102
102	13974	0.622	10805.373848091102
103	14111	0.628	10740.315830876223
104	14248	0.637	10740.315830876223
105	14385	0.644	10728.665473609355
106	14522	0.649	10700.602154090939
107	14659	0.653	10599.940982236836
108	14796	0.657	10553.763150060746
109	14933	0.662	10553.763150060746
110	15070	0.666	10553.763150060746
111	15207	0.671	10553.763150060746
112	15344	0.676	10550.05865879321
113	15481	0.68	10550.05865879321
114	15618	0.684	10438.869414183197
115	15755	0.689	10438.869414183197
116	15892	0.693	10411.181824458854
117	16029	0.698	10382.531937252164
118	16166	0.703	10382.531937252164
119	16303	0.707	10371.827744518268
120	16440	0.712	10326.97342337825
121	16577	0.716	10326.879089327358
122	16714	0.72	10326.879089327358
123	16851	0.725	10326.879089327358
124	16988	0.73	10287.542667941525
125	17125	0.734	10286.037972503571
126	17262	0.738	10267.9194631464
127	17399	0.743	10173.352826301038
128	17536	0.747	10173.352826301038
129	17673	0.752	10173.352826301038
130	17810	0.756	10173.352826301038
131	17947	0.76	10173.352826301038
132	18084	0.764	10147.095904945112
133	18221	0.768	10120.460828423562
134	18358	0.773	10117.570284559559
135	18495	0.777	10070.51453623674
136	18632	0.781	10014.484250238831
137	18769	0.785	10014.484250238831
138	18906	0.79	10014.484250238831
139	19043	0.794	9995.935850627602
140	19180	0.798	9995.935850627602
141	19317	0.803	9995.935850627602
142	19454	0.807	9983.617609220517
143	19591	0.812	9887.81135807652
144	19728	0.816	9887.81135807652
145	19865	0.82	9887.81135807652
146	20002	0.825	9887.81135807652
147	20139	0.83	9887.81135807652
148	20276	0.834	9832.349651804232
149	20413	0.839	9816.49582833743
150	20550	0.843	9816.49582833743
151	20687	0.848	9816.49582833743
152	20824	0.852	9790.135249273753
153	20961	0.856	9790.135249273753
154	21098	0.86	9790.135249273753
155	21235	0.864	9774.05291369447
156	21372	0.869	9760.348740991107
157	21509	0.873	9694.180392563841
158	21646	0.877	9694.180392563841
159	21783	0.882	9674.22217606503
160	21920	0.886	9674.22217606503
161	22057	0.89	9674.22217606503
162	22194	0.896	9670.205580153412
163	22331	0.901	9594.615880193945
164	22468	0.911	9594.615880193945
165	22605	0.915	9556.32877695063
166	22742	0.919	9554.823032587306
167	22879	0.923	9493.900969471824
168	23016	0.927	9493.900969471824
169	23153	0.931	9477.271950548848
170	23290	0.934	9477.271950548848
171	23427	0.938	9477.271950548848
172	23564	0.942	9452.638000145605
173	23701	0.946	9386.345162006826
174	23838	0.949	9386.345162006826
175	23975	0.953	9339.016227727645
176	24112	0.957	9339.016227727645
177	24249	0.961	9339.016227727645
178	24386	0.965	9297.269252465201
179	24523	0.969	9244.280502377442
180	24660	0.973	9244.280502377442
181	24797	0.977	9244.280502377442
182	24934	0.981	9244.280502377442
183	25071	0.985	9199.897589822745
184	25208	0.989	9199.897589822745
185	25345	0.993	9159.45674099629
186	25482	0.997	9159.45674099629
187	25619	1.001	9159.45674099629
188	25756	1.005	9149.375371263373
189	25893	1.009	9149.166066824528
190	26030	1.013	9077.799027866773
191	26167	1.017	9077.799027866773
192	26304	1.02	9048.016672649683
193	26441	1.024	9048.016672649683
194	26578	1.028	9041.632560334903
195	26715	1.032	9041.632560334903
196	26852	1.036	9041.632560334903
197	26989	1.04	9034.660716853887
198	27126	1.044	8944.696400410996
199	27263	1.048	8944.696400410996
200	27400	1.052	8944.696400410996
201	27537	1.056	8926.3368277774
202	27674	1.06	8926.3368277774
203	27811	1.063	8902.767356857637
204	27948	1.067	8831.872268067033
205	28085	1.071	8831.872268067033
206	28222	1.075	8831.872268067033
207	28359	1.079	8794.290079511575
208	28496	1.083	8732.668489268037
209	28633	1.086	8732.668489268037
210	28770	1.09	8732.668489268037
211	28907	1.094	8732.668489268037
212	29044	1.098	8732.668489268037
213	29181	1.102	8732.668489268037
214	29318	1.106	8732.668489268037
215	29455	1.11	8709.576137526008
216	29592	1.114	8688.88550962798
217	29729	1.117	8673.345120419839
218	29866	1.121	8673.345120419839
219	30003	1.125	8673.345120419839
220	30140	1.129	8673.345120419839
221	30277	1.132	8640.671878055547
222	30414	1.136	8640.671878055547
223	30551	1.14	8638.546023993149
224	30688	1.148	8579.571102989152
225	30825	1.153	8579.571102989152
226	30962	1.157	8551.00280244856
227	31099	1.161	8551.00280244856
228	31236	1.164	8551.00280244856
229	31373	1.168	8551.00280244856
230	31510	1.172	8540.862227127394
231	31647	1.176	8540.862227127394
232	31784	1.18	8529.594155320072
233	31921	1.184	8516.133524921232
234	32058	1.188	8511.380884906515
235	32195	1.192	8504.064696755382
236	32332	1.195	8500.609923469916
237	32469	1.199	8477.954547960673
238	32606	1.203	8477.208193824192
239	32743	1.207	8460.357769907727
240	32880	1.213	8459.340837962105
241	33017	1.219	8454.048972806915
242	33154	1.224	8441.274250528848
243	33291	1.23	8413.126161999788
244	33428	1.236	8413.126161999788
245	33565	1.241	8383.19654809303
246	33702	1.245	8383.19654809303
247	33839	1.25	8383.19654809303
248	33976	1.254	8383.19654809303
249	34113	1.258	8383.19654809303
