iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.027	14491.662408143815
2	274	0.043	14491.662408143815
3	411	0.059	14487.2313373287
4	548	0.071	14487.2313373287
5	685	0.081	14432.421738034003
6	822	0.089	14404.984460936876
7	959	0.098	14322.321403043114
8	1096	0.105	14122.043197433888
9	1233	0.112	14074.864717831813
10	1370	0.119	14074.864717831813
11	1507	0.126	14074.864717831813
12	1644	0.135	14074.864717831813
13	1781	0.145	14074.864717831813
14	1918	0.151	14074.864717831813
15	2055	0.157	14005.794411052882
16	2192	0.164	13965.318675621555
17	2329	0.169	13852.476379897415
18	2466	0.175	13852.476379897415
19	2603	0.181	13837.34499911276
20	2740	0.193	13703.24227128252
21	2877	0.199	13703.24227128252
22	3014	0.205	13625.106988120742
23	3151	0.211	13625.106988120742
24	3288	0.217	13625.106988120742
25	3425	0.221	13600.21033023852
26	3562	0.226	13587.194864276771
27	3699	0.23	13549.668929051708
28	3836	0.234	13495.127648757156
29	3973	0.238	13434.470996782615
30	4110	0.243	13369.935591844103
31	4247	0.247	13369.935591844103
32	4384	0.251	13369.935591844103
33	4521	0.255	13284.91809703289
34	4658	0.259	13246.457094294325
35	4795	0.262	13127.182054087694
36	4932	0.267	13127.182054087694
37	5069	0.271	13127.182054087694
38	5206	0.274	13035.641595214936
39	5343	0.278	13035.641595214936
40	5480	0.282	12940.3008515879
41	5617	0.286	12940.3008515879
42	5754	0.29	12940.3008515879
43	5891	0.294	12904.07505088598
44	6028	0.298	12904.07505088598
45	6165	0.302	12845.058957532316
46	6302	0.306	12845.058957532316
47	6439	0.31	12845.058957532316
48	6576	0.313	12826.503936873414
49	6713	0.317	12721.865828883523
50	6850	0.321	12685.569116383458
51	6987	0.325	12685.569116383458
52	7124	0.329	12669.551009795721
53	7261	0.333	12575.80273430716
54	7398	0.337	12575.80273430716
55	7535	0.347	12510.036797348783
56	7672	0.351	12500.695973781174
57	7809	0.355	12448.188943464811
58	7946	0.359	12445.594427106696
59	8083	0.363	12445.594427106696
60	8220	0.367	12407.703716659638
61	8357	0.371	12376.913271799527
62	8494	0.375	12313.016957009368
63	8631	0.379	12313.016957009368
64	8768	0.383	12277.495409459178
65	8905	0.387	12277.495409459178
66	9042	0.391	12277.495409459178
67	9179	0.395	12131.727155053435
68	9316	0.399	12131.727155053435
69	9453	0.403	12106.798515935354
70	9590	0.407	12106.798515935354
71	9727	0.411	12058.557311323058
72	9864	0.415	11946.016647656746
73	10001	0.419	11861.720933425137
74	10138	0.422	11861.720933425137
75	10275	0.426	11839.983121058336
76	10412	0.43	11839.983121058336
77	10549	0.434	11676.944708544246
78	10686	0.437	11676.944708544246
79	10823	0.441	11676.944708544246
80	10960	0.445	11676.944708544246
81	11097	0.449	11672.9049148033
82	11234	0.453	11672.9049148033
83	11371	0.457	11668.284813212205
84	11508	0.462	11573.846939346227
85	11645	0.466	11569.829147588645
86	11782	0.47	11569.829147588645
87	11919	0.474	11551.906310853023
88	12056	0.478	11517.463001971782
89	12193	0.485	11517.463001971782
90	12330	0.489	11482.612010908777
91	12467	0.493	11419.484620905536
92	12604	0.497	11419.484620905536
93	12741	0.5	11303.846959931294
94	12878	0.504	11303.846959931294
95	13015	0.508	11303.846959931294
96	13152	0.512	11209.126568234886
97	13289	0.516	11206.676850670101
98	13426	0.52	11148.787508228857
99	13563	0.523	11148.787508228857
100	13700	0.527	11134.342997498852
101	13837	0.531	11005.939767890874
102	13974	0.534	11005.939767890874
103	14111	0.538	10921.320653819419
104	14248	0.542	10921.320653819419
105	14385	0.546	10921.320653819419
106	14522	0.55	10890.611476333217
107	14659	0.554	10890.611476333217
108	14796	0.558	10890.611476333217
109	14933	0.562	10876.565741210194
110	15070	0.567	10876.565741210194
111	15207	0.571	10836.833406756255
112	15344	0.575	10836.833406756255
113	15481	0.579	10786.404918790655
114	15618	0.583	10786.404918790655
115	15755	0.587	10786.404918790655
116	15892	0.591	10775.204775614047
117	16029	0.595	10760.44576624208
118	16166	0.6	10730.178404694892
119	16303	0.604	10730.178404694892
120	16440	0.607	10705.791416764956
121	16577	0.612	10674.621151352267
122	16714	0.616	10633.476247787827
123	16851	0.62	10633.476247787827
124	16988	0.624	10587.732348605445
125	17125	0.633	10587.732348605445
126	17262	0.637	10585.565703665501
127	17399	0.642	10569.097704439751
128	17536	0.646	10550.883520986003
129	17673	0.652	10484.172846412923
130	17810	0.656	10484.172846412923
131	17947	0.661	10484.172846412923
132	18084	0.665	10445.44118106218
133	18221	0.669	10443.818766762513
134	18358	0.673	10394.337559595559
135	18495	0.677	10374.580159206871
136	18632	0.682	10309.885292863017
137	18769	0.686	10309.885292863017
138	18906	0.69	10307.486173737196
139	19043	0.694	10262.903474865156
140	19180	0.698	10262.903474865156
141	19317	0.703	10262.903474865156
142	19454	0.707	10210.217770761712
143	19591	0.711	10182.858424701259
144	19728	0.716	10072.045433769068
145	19865	0.72	10072.045433769068
146	20002	0.723	10072.045433769068
147	20139	0.728	10072.045433769068
148	20276	0.733	10072.045433769068
149	20413	0.74	9966.478434810186
150	20550	0.745	9966.478434810186
151	20687	0.749	9966.478434810186
152	20824	0.753	9919.33892659359
153	20961	0.757	9919.33892659359
154	21098	0.762	9919.33892659359
155	21235	0.767	9919.33892659359
156	21372	0.771	9919.33892659359
157	21509	0.775	9870.007002693335
158	21646	0.779	9860.123818919623
159	21783	0.783	9813.248533132564
160	21920	0.787	9813.248533132564
161	22057	0.791	9813.248533132564
162	22194	0.797	9813.248533132564
163	22331	0.801	9813.005100525235
164	22468	0.804	9813.005100525235
165	22605	0.808	9813.005100525235
166	22742	0.812	9781.795480936258
167	22879	0.816	9778.25771495888
168	23016	0.819	9778.25771495888
169	23153	0.823	9745.477421230933
170	23290	0.827	9745.477421230933
171	23427	0.832	9745.477421230933
172	23564	0.836	9740.17454786513
173	23701	0.84	9740.17454786513
174	23838	0.845	9734.148594153845
175	23975	0.849	9726.32258433732
176	24112	0.853	9702.071287536332
177	24249	0.857	9702.071287536332
178	24386	0.861	9682.001168586423
179	24523	0.864	9666.668060588492
180	24660	0.869	9666.668060588492
