iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.004	14553.53413930334
2	10	0.006	14553.53413930334
3	15	0.008	14553.53413930334
4	20	0.009	14513.546015017828
5	25	0.01	14435.831655044953
6	30	0.011	14435.831655044953
7	35	0.013	14435.831655044953
8	40	0.014	14254.114161883954
9	45	0.015	14254.114161883954
10	50	0.016	14254.114161883954
11	55	0.017	14254.114161883954
12	60	0.018	14254.114161883954
13	65	0.019	14254.114161883954
14	70	0.02	14254.114161883954
15	75	0.021	14213.02799200738
16	80	0.022	14213.02799200738
17	85	0.023	14213.02799200738
18	90	0.024	14137.134151654245
19	95	0.025	14137.134151654245
20	100	0.026	14137.134151654245
21	105	0.027	14137.134151654245
22	110	0.027	14119.493856639761
23	115	0.028	14119.493856639761
24	120	0.029	14119.493856639761
25	125	0.029	14075.123579865402
26	130	0.03	14075.123579865402
27	135	0.031	14075.123579865402
28	140	0.031	14075.123579865402
29	145	0.032	13973.696397666876
30	150	0.032	13973.696397666876
31	155	0.033	13908.69093100355
32	160	0.034	13908.69093100355
33	165	0.034	13908.69093100355
34	170	0.035	13908.69093100355
35	175	0.035	13900.382323072059
36	180	0.036	13892.929378428576
37	185	0.037	13836.950049841213
38	190	0.037	13836.950049841213
39	195	0.038	13836.950049841213
40	200	0.038	13836.950049841213
41	205	0.039	13790.762716286963
42	210	0.039	13790.762716286963
43	215	0.04	13790.762716286963
44	220	0.041	13790.762716286963
45	225	0.041	13790.762716286963
46	230	0.042	13790.762716286963
47	235	0.042	13790.762716286963
48	240	0.043	13790.762716286963
49	245	0.043	13790.762716286963
50	250	0.044	13780.097325480014
51	255	0.044	13780.097325480014
52	260	0.045	13780.097325480014
53	265	0.046	13780.097325480014
54	270	0.046	13780.097325480014
55	275	0.047	13770.336341003009
56	280	0.047	13741.477940904224
57	285	0.048	13741.477940904224
58	290	0.049	13741.477940904224
59	295	0.049	13741.477940904224
60	300	0.05	13691.26852949957
61	305	0.05	13691.26852949957
62	310	0.051	13685.749940411031
63	315	0.051	13685.749940411031
64	320	0.052	13685.749940411031
65	325	0.052	13564.98774560844
66	330	0.053	13564.98774560844
67	335	0.053	13564.98774560844
68	340	0.054	13564.98774560844
69	345	0.054	13539.121985079008
70	350	0.055	13514.897819059852
71	355	0.055	13514.897819059852
72	360	0.056	13514.897819059852
73	365	0.057	13514.897819059852
74	370	0.057	13514.897819059852
75	375	0.057	13476.710383156451
76	380	0.058	13476.710383156451
77	385	0.058	13476.710383156451
78	390	0.059	13476.710383156451
79	395	0.06	13476.710383156451
80	400	0.06	13476.710383156451
81	405	0.061	13476.710383156451
82	410	0.061	13420.120844316127
83	415	0.061	13414.514524452668
84	420	0.062	13410.563714188314
85	425	0.062	13410.563714188314
86	430	0.063	13335.456435571921
87	435	0.064	13335.456435571921
88	440	0.064	13300.018797588293
89	445	0.064	13300.018797588293
90	450	0.065	13300.018797588293
91	455	0.065	13300.018797588293
92	460	0.066	13226.073784824808
93	465	0.066	13226.073784824808
94	470	0.066	13226.073784824808
95	475	0.067	13226.073784824808
96	480	0.067	13215.63870442577
97	485	0.067	13215.63870442577
98	490	0.068	13215.63870442577
99	495	0.068	13215.63870442577
100	500	0.068	13215.63870442577
101	505	0.069	13215.63870442577
102	510	0.069	13215.63870442577
103	515	0.07	13215.63870442577
104	520	0.07	13193.758703365667
105	525	0.07	13193.758703365667
106	530	0.071	13193.758703365667
107	535	0.071	13193.758703365667
108	540	0.071	13193.758703365667
109	545	0.072	13193.758703365667
110	550	0.072	13152.080639583344
111	555	0.073	13152.080639583344
112	560	0.073	13152.080639583344
113	565	0.073	13152.080639583344
114	570	0.074	13122.021874693557
115	575	0.074	13088.537133263288
116	580	0.074	13088.537133263288
117	585	0.075	13058.4783683735
118	590	0.075	13058.4783683735
119	595	0.075	13058.4783683735
120	600	0.076	13058.4783683735
121	605	0.076	13058.4783683735
122	610	0.076	13058.4783683735
123	615	0.077	13015.373333254696
124	620	0.077	13015.373333254696
125	625	0.078	13015.373333254696
126	630	0.078	13015.373333254696
127	635	0.078	13015.373333254696
128	640	0.079	12942.663451455692
129	645	0.079	12942.663451455692
130	650	0.079	12942.663451455692
131	655	0.08	12942.663451455692
132	660	0.08	12942.663451455692
133	665	0.08	12942.663451455692
134	670	0.081	12942.663451455692
135	675	0.081	12942.663451455692
136	680	0.082	12942.663451455692
137	685	0.082	12942.663451455692
138	690	0.082	12942.663451455692
139	695	0.083	12933.681968355708
140	700	0.083	12933.681968355708
141	705	0.084	12929.44330193252
142	710	0.084	12929.44330193252
143	715	0.084	12929.44330193252
144	720	0.085	12929.44330193252
145	725	0.085	12929.44330193252
146	730	0.086	12929.44330193252
147	735	0.086	12929.44330193252
148	740	0.086	12912.739958258026
149	745	0.087	12912.739958258026
150	750	0.087	12912.739958258026
151	755	0.087	12854.301852004392
152	760	0.088	12854.301852004392
153	765	0.088	12854.301852004392
154	770	0.088	12854.301852004392
155	775	0.089	12816.183800384833
156	780	0.089	12816.183800384833
157	785	0.089	12816.183800384833
158	790	0.09	12816.183800384833
159	795	0.09	12776.21293282086
160	800	0.09	12776.21293282086
161	805	0.091	12749.186821503483
162	810	0.094	12749.186821503483
163	815	0.095	12748.985141879846
164	820	0.095	12748.985141879846
165	825	0.095	12699.103996833954
166	830	0.096	12699.103996833954
167	835	0.096	12699.103996833954
168	840	0.096	12699.103996833954
169	845	0.097	12699.103996833954
170	850	0.097	12684.685904551769
171	855	0.097	12669.49173406877
172	860	0.098	12669.49173406877
173	865	0.098	12669.49173406877
174	870	0.098	12669.49173406877
175	875	0.099	12659.928046777057
176	880	0.099	12659.928046777057
177	885	0.099	12619.41148449067
178	890	0.1	12589.541887995543
179	895	0.1	12589.541887995543
180	900	0.101	12589.541887995543
181	905	0.101	12578.50234381323
182	910	0.102	12578.50234381323
183	915	0.102	12578.50234381323
184	920	0.103	12544.911890142781
185	925	0.103	12544.911890142781
186	930	0.103	12538.069488970606
187	935	0.104	12538.069488970606
188	940	0.104	12538.069488970606
189	945	0.105	12538.069488970606
190	950	0.105	12538.069488970606
191	955	0.106	12538.069488970606
192	960	0.107	12538.069488970606
193	965	0.107	12538.069488970606
194	970	0.108	12538.069488970606
195	975	0.108	12538.069488970606
196	980	0.109	12487.006840788938
197	985	0.109	12487.006840788938
198	990	0.11	12469.698378587162
199	995	0.11	12469.698378587162
200	1000	0.111	12469.698378587162
201	1005	0.111	12469.698378587162
202	1010	0.112	12469.698378587162
203	1015	0.112	12469.698378587162
204	1020	0.112	12469.698378587162
205	1025	0.113	12469.698378587162
206	1030	0.114	12469.698378587162
207	1035	0.114	12469.698378587162
208	1040	0.115	12469.698378587162
209	1045	0.115	12469.698378587162
210	1050	0.116	12469.698378587162
211	1055	0.116	12456.489734060293
212	1060	0.117	12456.489734060293
213	1065	0.117	12419.616932844203
214	1070	0.117	12419.616932844203
215	1075	0.118	12419.616932844203
216	1080	0.118	12333.353453359898
217	1085	0.118	12319.484743668325
218	1090	0.119	12319.484743668325
219	1095	0.119	12269.94083160002
220	1100	0.119	12231.61198390723
221	1105	0.12	12231.61198390723
222	1110	0.12	12218.971880977577
223	1115	0.12	12206.953134676914
224	1120	0.121	12206.953134676914
225	1125	0.121	12189.909889132836
226	1130	0.122	12112.983579217202
227	1135	0.122	12112.983579217202
228	1140	0.122	12112.983579217202
229	1145	0.123	12103.596902594789
230	1150	0.123	12080.4749099583
231	1155	0.123	12074.801076472279
232	1160	0.124	12074.801076472279
233	1165	0.124	12074.801076472279
234	1170	0.124	11994.803053440035
235	1175	0.125	11994.803053440035
236	1180	0.125	11972.099062191359
237	1185	0.126	11972.099062191359
