iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.02	14847.042957175056
2	274	0.035	14770.507749980345
3	411	0.047	14697.00651227369
4	548	0.055	14626.737355728339
5	685	0.062	14626.737355728339
6	822	0.069	14569.275251799134
7	959	0.076	14278.856618891843
8	1096	0.082	13945.14628934385
9	1233	0.088	13945.14628934385
10	1370	0.094	13891.455895921294
11	1507	0.101	13891.455895921294
12	1644	0.107	13841.734139639544
13	1781	0.113	13811.202519843378
14	1918	0.119	13796.11835991106
15	2055	0.125	13610.982075606775
16	2192	0.132	13610.982075606775
17	2329	0.138	13567.452181323873
18	2466	0.144	13500.901316477317
19	2603	0.149	13500.901316477317
20	2740	0.16	13450.672684782443
21	2877	0.167	13404.645278958984
22	3014	0.172	13367.959745948066
23	3151	0.178	13367.959745948066
24	3288	0.184	13265.407906763166
25	3425	0.189	13265.407906763166
26	3562	0.195	13265.407906763166
27	3699	0.201	13127.652256734518
28	3836	0.207	13127.652256734518
29	3973	0.211	13127.652256734518
30	4110	0.215	13105.054895391497
31	4247	0.219	13105.054895391497
32	4384	0.223	12976.165473625297
33	4521	0.227	12976.165473625297
34	4658	0.231	12908.065356728865
35	4795	0.235	12908.065356728865
36	4932	0.238	12908.065356728865
37	5069	0.242	12712.269031260286
38	5206	0.246	12668.471348806797
39	5343	0.25	12668.471348806797
40	5480	0.254	12522.122998943687
41	5617	0.258	12522.122998943687
42	5754	0.262	12522.122998943687
43	5891	0.266	12522.122998943687
44	6028	0.27	12522.122998943687
45	6165	0.274	12522.122998943687
46	6302	0.278	12518.09308953618
47	6439	0.282	12450.185783514047
48	6576	0.286	12421.102470860398
49	6713	0.29	12380.250316776644
50	6850	0.294	12351.528417883426
51	6987	0.298	12351.528417883426
52	7124	0.302	12325.076729462186
53	7261	0.306	12277.797021603434
54	7398	0.31	12217.77563725882
55	7535	0.318	12210.498623017986
56	7672	0.322	12210.498623017986
57	7809	0.326	12184.877764605842
58	7946	0.33	12110.932707245021
59	8083	0.334	12110.932707245021
60	8220	0.338	12023.251706856006
61	8357	0.342	11907.26434785351
62	8494	0.345	11852.653722396713
63	8631	0.349	11852.653722396713
64	8768	0.353	11852.653722396713
65	8905	0.356	11852.653722396713
66	9042	0.36	11813.790875497134
67	9179	0.364	11771.454802929127
68	9316	0.368	11726.51590437179
69	9453	0.371	11726.51590437179
70	9590	0.375	11726.51590437179
71	9727	0.379	11669.394310422591
72	9864	0.382	11657.084324635018
73	10001	0.386	11657.084324635018
74	10138	0.39	11615.538739632251
75	10275	0.393	11531.348262020114
76	10412	0.397	11488.533187395664
77	10549	0.401	11488.533187395664
78	10686	0.405	11488.533187395664
79	10823	0.409	11488.533187395664
80	10960	0.413	11468.73161777781
81	11097	0.417	11468.73161777781
82	11234	0.421	11465.638158700953
83	11371	0.424	11437.406732725807
84	11508	0.428	11433.661979428563
85	11645	0.432	11375.492093611032
86	11782	0.436	11353.916946497196
87	11919	0.44	11353.916946497196
88	12056	0.443	11267.375585601854
89	12193	0.447	11267.375585601854
90	12330	0.454	11267.375585601854
91	12467	0.458	11262.816072686326
92	12604	0.461	11066.26195442104
93	12741	0.465	11066.26195442104
94	12878	0.469	11066.26195442104
95	13015	0.473	11066.26195442104
96	13152	0.476	11066.26195442104
97	13289	0.48	10993.067627774835
98	13426	0.484	10993.067627774835
99	13563	0.488	10993.067627774835
100	13700	0.491	10993.067627774835
101	13837	0.495	10940.139907716251
102	13974	0.499	10887.208143087599
103	14111	0.502	10887.208143087599
104	14248	0.506	10880.053038014214
105	14385	0.51	10876.385800254122
106	14522	0.513	10866.770038097971
107	14659	0.517	10820.329488498723
108	14796	0.521	10820.329488498723
109	14933	0.524	10815.963980285907
110	15070	0.528	10815.963980285907
111	15207	0.531	10776.670895212746
112	15344	0.535	10697.372371245388
113	15481	0.538	10697.372371245388
114	15618	0.542	10697.372371245388
115	15755	0.545	10674.626215496022
116	15892	0.549	10637.4832485824
117	16029	0.552	10609.316447893312
118	16166	0.556	10559.791437793296
119	16303	0.559	10544.265669360866
120	16440	0.563	10544.265669360866
121	16577	0.566	10544.265669360866
122	16714	0.57	10521.5195136115
123	16851	0.573	10458.391309053282
124	16988	0.577	10458.391309053282
125	17125	0.584	10419.60492498692
126	17262	0.588	10419.60492498692
127	17399	0.592	10419.60492498692
128	17536	0.595	10419.60492498692
129	17673	0.599	10386.510088262397
130	17810	0.602	10379.019067248631
131	17947	0.606	10355.474302715635
132	18084	0.609	10355.474302715635
133	18221	0.613	10302.371071434696
134	18358	0.616	10297.247032816864
135	18495	0.619	10296.738957286592
136	18632	0.623	10253.799070955081
137	18769	0.626	10253.799070955081
138	18906	0.63	10208.046156121432
139	19043	0.633	10208.046156121432
140	19180	0.637	10208.046156121432
141	19317	0.641	10162.837920795404
142	19454	0.644	10162.837920795404
143	19591	0.647	10144.011391004853
144	19728	0.651	10088.044603949018
145	19865	0.654	10088.044603949018
146	20002	0.658	10088.044603949018
147	20139	0.661	10088.044603949018
148	20276	0.665	10034.15431734105
149	20413	0.668	10008.708110390226
150	20550	0.672	10008.708110390226
