iteration	evaluations	runtime[s]	distance[MIN]
1	5	0.003	15180.209593890388
2	10	0.005	15180.209593890388
3	15	0.007	15180.209593890388
4	20	0.008	15180.209593890388
5	25	0.009	15129.024634698153
6	30	0.01	15054.122677090007
7	35	0.011	14978.34761545358
8	40	0.012	14978.34761545358
9	45	0.013	14978.34761545358
10	50	0.014	14978.34761545358
11	55	0.015	14978.34761545358
12	60	0.016	14978.34761545358
13	65	0.017	14978.34761545358
14	70	0.018	14969.07117978048
15	75	0.019	14955.094467748566
16	80	0.02	14917.419101143054
17	85	0.021	14917.419101143054
18	90	0.022	14917.419101143054
19	95	0.023	14917.419101143054
20	100	0.024	14917.419101143054
21	105	0.025	14780.570221227972
22	110	0.025	14780.570221227972
23	115	0.026	14780.570221227972
24	120	0.027	14742.437411310113
25	125	0.027	14720.793400681876
26	130	0.028	14692.431601912407
27	135	0.029	14692.431601912407
28	140	0.029	14692.431601912407
29	145	0.03	14692.431601912407
30	150	0.03	14692.431601912407
31	155	0.031	14678.768034358287
32	160	0.031	14678.768034358287
33	165	0.032	14678.768034358287
34	170	0.033	14678.768034358287
35	175	0.033	14678.768034358287
36	180	0.034	14678.768034358287
37	185	0.034	14605.097487621766
38	190	0.035	14605.097487621766
39	195	0.036	14605.097487621766
40	200	0.036	14577.436410868544
41	205	0.037	14576.333189728288
42	210	0.037	14576.333189728288
43	215	0.038	14551.81011494076
44	220	0.038	14551.81011494076
45	225	0.039	14551.067006552432
46	230	0.039	14455.553461586738
47	235	0.04	14455.553461586738
48	240	0.04	14455.553461586738
49	245	0.041	14455.553461586738
50	250	0.041	14455.553461586738
51	255	0.042	14455.553461586738
52	260	0.042	14455.553461586738
53	265	0.043	14455.553461586738
54	270	0.043	14455.553461586738
55	275	0.044	14454.424446606508
56	280	0.044	14426.82728239834
57	285	0.045	14426.82728239834
58	290	0.045	14406.177538549624
59	295	0.045	14406.177538549624
60	300	0.046	14406.177538549624
61	305	0.046	14384.633673783059
62	310	0.047	14354.720394387048
63	315	0.047	14354.720394387048
64	320	0.048	14279.80355846097
65	325	0.048	14279.80355846097
66	330	0.049	14279.80355846097
67	335	0.049	14168.610422672204
68	340	0.05	14168.610422672204
69	345	0.05	14168.610422672204
70	350	0.051	14168.610422672204
71	355	0.051	14160.482812006647
72	360	0.051	14160.482812006647
73	365	0.052	14160.482812006647
74	370	0.052	14160.482812006647
75	375	0.053	14127.81222955457
76	380	0.053	14127.81222955457
77	385	0.053	14127.81222955457
78	390	0.054	14127.81222955457
79	395	0.054	14121.321403999887
80	400	0.055	14029.653939669253
81	405	0.055	14029.653939669253
82	410	0.056	14029.653939669253
83	415	0.056	14029.653939669253
84	420	0.057	14029.653939669253
85	425	0.057	14027.686315500707
86	430	0.057	14027.686315500707
87	435	0.058	14024.01782386836
88	440	0.058	14024.01782386836
89	445	0.059	14024.01782386836
90	450	0.059	14024.01782386836
91	455	0.059	13980.098966315782
92	460	0.06	13980.098966315782
93	465	0.06	13980.098966315782
94	470	0.061	13748.996067755988
95	475	0.061	13748.996067755988
96	480	0.061	13748.996067755988
97	485	0.061	13748.996067755988
98	490	0.062	13638.908231970832
99	495	0.062	13638.908231970832
100	500	0.062	13638.908231970832
101	505	0.063	13638.908231970832
102	510	0.063	13638.908231970832
103	515	0.063	13638.908231970832
104	520	0.064	13638.908231970832
105	525	0.064	13638.908231970832
106	530	0.064	13638.908231970832
107	535	0.064	13602.960944983666
108	540	0.065	13602.960944983666
109	545	0.065	13602.960944983666
110	550	0.065	13602.960944983666
111	555	0.066	13602.960944983666
112	560	0.066	13602.960944983666
113	565	0.066	13586.67604497148
114	570	0.067	13586.67604497148
115	575	0.067	13586.67604497148
116	580	0.067	13523.344139244677
117	585	0.068	13523.344139244677
118	590	0.068	13523.344139244677
119	595	0.068	13523.344139244677
120	600	0.068	13523.344139244677
121	605	0.069	13477.491423280188
122	610	0.069	13477.491423280188
123	615	0.07	13477.491423280188
124	620	0.07	13477.491423280188
125	625	0.07	13476.996151117859
126	630	0.071	13476.996151117859
127	635	0.071	13476.996151117859
128	640	0.071	13465.269805067932
129	645	0.072	13434.311115271837
130	650	0.072	13319.512406812402
131	655	0.072	13319.512406812402
132	660	0.073	13214.51819632287
133	665	0.073	13214.51819632287
134	670	0.073	13214.51819632287
135	675	0.073	13214.51819632287
136	680	0.074	13135.111430896264
137	685	0.074	13135.111430896264
138	690	0.074	13135.111430896264
139	695	0.075	13135.111430896264
140	700	0.075	13135.111430896264
141	705	0.075	13108.57129152315
142	710	0.076	13077.492986252071
143	715	0.076	13077.492986252071
144	720	0.076	13077.492986252071
145	725	0.077	13077.492986252071
146	730	0.077	13077.492986252071
147	735	0.077	13077.492986252071
148	740	0.077	13077.492986252071
149	745	0.078	13032.80942042975
150	750	0.078	13032.80942042975
151	755	0.078	13032.80942042975
152	760	0.079	13032.80942042975
153	765	0.079	13032.80942042975
154	770	0.079	13032.80942042975
155	775	0.08	13032.80942042975
156	780	0.08	13032.80942042975
157	785	0.08	13032.80942042975
158	790	0.08	13025.216935781882
159	795	0.081	13025.216935781882
160	800	0.081	13025.216935781882
161	805	0.081	13006.18515592266
162	810	0.084	13006.18515592266
163	815	0.084	13006.18515592266
164	820	0.085	13006.18515592266
165	825	0.085	12980.31826632757
166	830	0.085	12980.31826632757
167	835	0.086	12980.31826632757
168	840	0.086	12980.31826632757
169	845	0.086	12964.489399354272
170	850	0.086	12964.489399354272
171	855	0.087	12964.489399354272
172	860	0.087	12964.489399354272
173	865	0.087	12964.489399354272
174	870	0.088	12927.793483067997
175	875	0.088	12927.793483067997
176	880	0.088	12887.883710134007
177	885	0.089	12887.883710134007
178	890	0.089	12887.883710134007
179	895	0.089	12887.883710134007
180	900	0.09	12887.883710134007
181	905	0.09	12846.918104248452
182	910	0.09	12846.918104248452
183	915	0.09	12764.719447805068
184	920	0.091	12764.719447805068
185	925	0.091	12764.719447805068
186	930	0.091	12764.719447805068
187	935	0.092	12764.719447805068
188	940	0.092	12764.719447805068
189	945	0.092	12764.719447805068
190	950	0.092	12764.719447805068
191	955	0.093	12764.719447805068
192	960	0.093	12764.719447805068
193	965	0.094	12764.719447805068
194	970	0.094	12764.719447805068
195	975	0.095	12764.719447805068
196	980	0.095	12764.719447805068
197	985	0.096	12668.159831668294
198	990	0.096	12668.159831668294
199	995	0.097	12668.159831668294
200	1000	0.098	12668.159831668294
201	1005	0.098	12668.159831668294
202	1010	0.098	12668.159831668294
203	1015	0.098	12630.586889335284
204	1020	0.099	12630.586889335284
205	1025	0.099	12630.586889335284
206	1030	0.1	12609.261232988407
207	1035	0.1	12609.261232988407
208	1040	0.1	12609.261232988407
209	1045	0.101	12609.261232988407
210	1050	0.101	12609.261232988407
211	1055	0.101	12609.261232988407
212	1060	0.102	12598.803912768146
213	1065	0.102	12598.803912768146
214	1070	0.102	12591.617471891068
215	1075	0.103	12591.617471891068
216	1080	0.103	12591.617471891068
217	1085	0.104	12591.617471891068
218	1090	0.104	12591.617471891068
219	1095	0.105	12581.317487485305
220	1100	0.105	12581.317487485305
221	1105	0.106	12581.317487485305
222	1110	0.106	12581.317487485305
223	1115	0.107	12581.317487485305
224	1120	0.107	12581.317487485305
225	1125	0.107	12541.139553012988
226	1130	0.107	12541.139553012988
227	1135	0.107	12541.139553012988
228	1140	0.108	12541.139553012988
229	1145	0.108	12541.139553012988
230	1150	0.108	12472.93905101304
231	1155	0.108	12472.93905101304
232	1160	0.109	12472.93905101304
233	1165	0.109	12472.93905101304
234	1170	0.109	12472.93905101304
235	1175	0.109	12401.52124503504
236	1180	0.11	12401.52124503504
237	1185	0.11	12401.52124503504
238	1190	0.11	12401.52124503504
239	1195	0.11	12401.52124503504
240	1200	0.111	12401.52124503504
241	1205	0.111	12401.52124503504
242	1210	0.111	12259.226952737643
243	1215	0.112	12259.226952737643
244	1220	0.112	12200.091154313548
245	1225	0.112	12200.091154313548
246	1230	0.113	12200.091154313548
247	1235	0.113	12200.091154313548
248	1240	0.114	12173.001161406102
249	1245	0.114	12168.070469207038
250	1250	0.114	12168.070469207038
251	1255	0.114	12168.070469207038
252	1260	0.115	12168.070469207038
253	1265	0.115	12168.070469207038
254	1270	0.116	12168.070469207038
255	1275	0.116	12168.070469207038
256	1280	0.116	12168.070469207038
257	1285	0.116	12165.923379824239
258	1290	0.117	12165.923379824239
259	1295	0.117	12165.923379824239
260	1300	0.118	12165.923379824239
261	1305	0.118	12165.923379824239
262	1310	0.118	12165.923379824239
263	1315	0.118	12109.436172144968
264	1320	0.119	12109.436172144968
265	1325	0.119	12109.436172144968
266	1330	0.119	12093.66307871235
267	1335	0.119	12093.66307871235
268	1340	0.12	12093.66307871235
269	1345	0.12	12093.66307871235
270	1350	0.12	12093.66307871235
271	1355	0.121	12093.66307871235
272	1360	0.121	12093.66307871235
273	1365	0.121	12093.66307871235
274	1370	0.121	12031.816286771631
275	1375	0.122	12005.85587771069
276	1380	0.122	12005.85587771069
277	1385	0.122	12005.85587771069
278	1390	0.122	12005.85587771069
279	1395	0.123	12005.85587771069
280	1400	0.123	12005.85587771069
281	1405	0.123	12005.85587771069
282	1410	0.123	12005.85587771069
283	1415	0.123	12005.85587771069
284	1420	0.124	11986.396849021483
285	1425	0.124	11986.396849021483
286	1430	0.124	11986.396849021483
287	1435	0.125	11986.396849021483
288	1440	0.125	11986.396849021483
289	1445	0.125	11986.396849021483
290	1450	0.125	11986.396849021483
291	1455	0.125	11975.523184185107
292	1460	0.126	11975.523184185107
293	1465	0.126	11975.523184185107
294	1470	0.126	11975.523184185107
295	1475	0.126	11958.297555552228
296	1480	0.126	11940.251492846788
297	1485	0.127	11940.251492846788
298	1490	0.127	11940.251492846788
299	1495	0.127	11940.251492846788
300	1500	0.127	11940.251492846788
301	1505	0.127	11940.251492846788
302	1510	0.128	11940.251492846788
303	1515	0.128	11899.134986943678
304	1520	0.128	11899.134986943678
305	1525	0.128	11899.134986943678
306	1530	0.129	11899.134986943678
307	1535	0.129	11899.134986943678
308	1540	0.129	11899.134986943678
309	1545	0.129	11889.072217930954
310	1550	0.13	11889.072217930954
311	1555	0.13	11796.638085882445
312	1560	0.13	11796.638085882445
313	1565	0.13	11791.53075716241
314	1570	0.131	11791.53075716241
315	1575	0.131	11791.53075716241
316	1580	0.131	11791.53075716241
317	1585	0.131	11791.53075716241
318	1590	0.132	11770.783667862463
319	1595	0.132	11770.783667862463
320	1600	0.132	11770.783667862463
321	1605	0.133	11766.235247718034
322	1610	0.133	11766.235247718034
323	1615	0.133	11742.903250901312
324	1620	0.133	11742.903250901312
325	1625	0.134	11742.903250901312
