iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.021	14898.84949227512
2	274	0.035	14864.914665284337
3	411	0.048	14747.61590474897
4	548	0.056	14747.61590474897
5	685	0.063	14570.316726453211
6	822	0.071	14570.316726453211
7	959	0.077	14207.860656139694
8	1096	0.083	14095.919812471962
9	1233	0.089	14095.919812471962
10	1370	0.097	14095.919812471962
11	1507	0.103	14039.76401170511
12	1644	0.113	13978.559979807686
13	1781	0.123	13881.570458879327
14	1918	0.131	13881.570458879327
15	2055	0.137	13771.68846102747
16	2192	0.143	13601.981295102165
17	2329	0.147	13601.981295102165
18	2466	0.151	13601.981295102165
19	2603	0.155	13555.657768931133
20	2740	0.166	13536.898026273799
21	2877	0.17	13293.311100271538
22	3014	0.175	13293.311100271538
23	3151	0.179	13293.311100271538
24	3288	0.183	13293.311100271538
25	3425	0.187	13265.871973855965
26	3562	0.192	13265.871973855965
27	3699	0.196	13180.966247810084
28	3836	0.2	13180.966247810084
29	3973	0.204	13129.638724363358
30	4110	0.208	13129.638724363358
31	4247	0.213	13123.860345636132
32	4384	0.217	13058.19434854969
33	4521	0.221	12966.390853401028
34	4658	0.225	12966.390853401028
35	4795	0.229	12966.390853401028
36	4932	0.233	12863.815775664465
37	5069	0.237	12825.668262490322
38	5206	0.24	12825.668262490322
39	5343	0.244	12792.072216938013
40	5480	0.248	12709.058488494944
41	5617	0.252	12709.058488494944
42	5754	0.257	12681.427629838445
43	5891	0.261	12681.427629838445
44	6028	0.265	12651.942934167066
45	6165	0.269	12471.13786853808
46	6302	0.273	12471.13786853808
47	6439	0.276	12471.13786853808
48	6576	0.28	12471.13786853808
49	6713	0.284	12471.13786853808
50	6850	0.288	12471.13786853808
51	6987	0.292	12362.735599882666
52	7124	0.296	12362.735599882666
53	7261	0.3	12345.159377469208
54	7398	0.304	12342.093451088524
55	7535	0.313	12342.093451088524
56	7672	0.317	12264.267110599994
57	7809	0.321	12264.267110599994
58	7946	0.324	12256.745409036852
59	8083	0.328	12256.745409036852
60	8220	0.332	12206.4426599924
61	8357	0.336	12199.625424346557
62	8494	0.34	12031.026338226033
63	8631	0.343	12031.026338226033
64	8768	0.347	12031.026338226033
65	8905	0.351	12031.026338226033
66	9042	0.355	11992.254477400762
67	9179	0.359	11855.434464162547
68	9316	0.362	11855.434464162547
69	9453	0.366	11830.005715071307
70	9590	0.37	11830.005715071307
71	9727	0.374	11790.819282683788
72	9864	0.378	11790.819282683788
73	10001	0.381	11655.8438437913
74	10138	0.385	11655.8438437913
75	10275	0.389	11655.8438437913
76	10412	0.393	11626.39667048611
77	10549	0.396	11626.39667048611
78	10686	0.4	11626.39667048611
79	10823	0.404	11626.39667048611
80	10960	0.408	11442.6759281361
81	11097	0.411	11442.6759281361
82	11234	0.415	11442.6759281361
83	11371	0.419	11442.6759281361
84	11508	0.422	11442.6759281361
85	11645	0.426	11416.333353163689
86	11782	0.43	11416.333353163689
87	11919	0.434	11388.59600996314
88	12056	0.438	11388.59600996314
89	12193	0.442	11388.59600996314
90	12330	0.448	11341.832295315706
91	12467	0.454	11341.832295315706
92	12604	0.459	11331.539394200263
93	12741	0.464	11331.539394200263
94	12878	0.467	11302.5638683099
95	13015	0.471	11302.314023374935
96	13152	0.475	11280.163835868902
97	13289	0.478	11278.42624809489
98	13426	0.482	11274.901173151959
99	13563	0.485	11211.26057912107
100	13700	0.489	11147.467148071388
101	13837	0.493	11147.467148071388
