iteration	evaluations	runtime[s]	distance[MIN]
1	137	0.02	14852.944463487436
2	274	0.035	14768.018419770782
3	411	0.046	14669.214444968939
4	548	0.055	14669.214444968939
5	685	0.062	14343.609605275542
6	822	0.07	14343.609605275542
7	959	0.076	14343.609605275542
8	1096	0.082	14343.609605275542
9	1233	0.088	14123.51586209928
10	1370	0.094	14123.51586209928
11	1507	0.102	14123.51586209928
12	1644	0.107	14039.948139975837
13	1781	0.114	14039.948139975837
14	1918	0.12	13970.437828275646
15	2055	0.126	13969.592232506064
16	2192	0.131	13969.592232506064
17	2329	0.137	13936.668265070224
18	2466	0.143	13884.714883302933
19	2603	0.149	13797.42291422606
20	2740	0.16	13797.42291422606
21	2877	0.166	13797.42291422606
22	3014	0.172	13746.797313334415
23	3151	0.177	13706.574584851209
24	3288	0.184	13706.574584851209
25	3425	0.189	13587.69806618687
26	3562	0.194	13509.969154601304
27	3699	0.199	13370.063541495296
28	3836	0.203	13370.063541495296
29	3973	0.207	13278.807629921364
30	4110	0.211	13278.807629921364
31	4247	0.215	13278.807629921364
32	4384	0.219	13278.807629921364
33	4521	0.223	13269.66823673272
34	4658	0.227	13268.348229860007
35	4795	0.23	13246.513481900489
36	4932	0.234	13167.538676709595
37	5069	0.238	13128.367160149399
38	5206	0.242	13014.15416298965
39	5343	0.246	13014.15416298965
40	5480	0.25	13014.15416298965
41	5617	0.254	12959.321235762072
42	5754	0.258	12902.758368988776
43	5891	0.262	12869.538914496188
44	6028	0.266	12844.467780630948
45	6165	0.27	12844.467780630948
46	6302	0.274	12732.75117123342
47	6439	0.278	12732.75117123342
48	6576	0.282	12668.4288240567
49	6713	0.286	12668.4288240567
50	6850	0.29	12668.4288240567
51	6987	0.294	12633.062943258206
52	7124	0.299	12570.320923271363
53	7261	0.303	12570.320923271363
54	7398	0.312	12536.898888910564
55	7535	0.316	12536.898888910564
56	7672	0.32	12508.61075890972
57	7809	0.324	12408.188363662593
58	7946	0.328	12408.188363662593
59	8083	0.332	12408.188363662593
60	8220	0.336	12408.188363662593
61	8357	0.34	12388.279846045352
62	8494	0.343	12284.175937643551
63	8631	0.347	12284.175937643551
64	8768	0.351	12263.91422232984
65	8905	0.354	12198.296562546344
66	9042	0.358	12198.296562546344
67	9179	0.362	12198.296562546344
68	9316	0.365	12198.296562546344
69	9453	0.369	12165.22177304192
70	9590	0.373	12165.22177304192
71	9727	0.377	12137.946131616605
72	9864	0.381	12119.868012389232
73	10001	0.385	12119.868012389232
74	10138	0.389	12107.41828781628
75	10275	0.393	12058.816916210917
76	10412	0.397	12047.577223025242
77	10549	0.401	12033.93808850554
78	10686	0.404	12001.106099320505
79	10823	0.408	12001.106099320505
80	10960	0.412	11938.013600872202
81	11097	0.416	11930.770244367419
82	11234	0.42	11927.970410212032
83	11371	0.424	11774.06725404944
84	11508	0.428	11772.38090556928
85	11645	0.432	11709.764614122447
86	11782	0.436	11709.764614122447
87	11919	0.44	11709.764614122447
88	12056	0.444	11698.868269062708
89	12193	0.448	11698.868269062708
90	12330	0.454	11698.868269062708
91	12467	0.458	11676.92983713841
92	12604	0.462	11676.92983713841
93	12741	0.466	11610.732301184633
94	12878	0.469	11610.732301184633
95	13015	0.473	11610.732301184633
96	13152	0.477	11606.172367353256
97	13289	0.48	11528.614883705675
98	13426	0.484	11528.614883705675
99	13563	0.488	11528.614883705675
100	13700	0.491	11528.614883705675
101	13837	0.495	11523.728985436786
102	13974	0.499	11523.728985436786
103	14111	0.502	11475.740954880977
104	14248	0.506	11464.173812243507
105	14385	0.51	11464.173812243507
106	14522	0.513	11445.468266098238
107	14659	0.517	11439.500507994886
108	14796	0.52	11357.471816715735
109	14933	0.524	11308.09293278353
110	15070	0.527	11275.190194331744
111	15207	0.531	11275.190194331744
112	15344	0.534	11263.125403127104
113	15481	0.538	11263.125403127104
114	15618	0.541	11261.054196379586
115	15755	0.545	11261.054196379586
116	15892	0.548	11247.306493778311
117	16029	0.552	11171.342912398106
118	16166	0.555	11171.342912398106
119	16303	0.559	11171.342912398106
120	16440	0.562	11151.194917702103
121	16577	0.566	11123.598010939273
122	16714	0.569	11090.394878590661
123	16851	0.573	11090.394878590661
124	16988	0.576	11024.850382313776
125	17125	0.585	11024.850382313776
126	17262	0.588	11024.850382313776
127	17399	0.592	10909.119828631137
128	17536	0.595	10909.119828631137
129	17673	0.599	10909.119828631137
130	17810	0.603	10909.119828631137
131	17947	0.606	10866.826372471221
132	18084	0.609	10866.826372471221
133	18221	0.613	10866.826372471221
134	18358	0.616	10866.826372471221
135	18495	0.619	10808.151464270522
136	18632	0.623	10792.04817027791
137	18769	0.626	10776.720572772421
138	18906	0.629	10776.720572772421
139	19043	0.633	10745.98031659268
140	19180	0.636	10745.98031659268
141	19317	0.64	10745.98031659268
142	19454	0.643	10729.471394959679
143	19591	0.647	10696.72481529941
144	19728	0.65	10665.810439927325
145	19865	0.654	10665.810439927325
146	20002	0.658	10665.810439927325
147	20139	0.661	10649.919970109067
148	20276	0.665	10649.919970109067
149	20413	0.669	10649.919970109067
150	20550	0.672	10648.799793273432
151	20687	0.675	10648.799793273432
152	20824	0.679	10572.245375498615
153	20961	0.682	10572.245375498615
154	21098	0.691	10565.61279973183
155	21235	0.695	10517.407251589872
156	21372	0.698	10517.407251589872
157	21509	0.702	10517.407251589872
158	21646	0.705	10499.337000567823
159	21783	0.708	10452.03127735249
160	21920	0.712	10447.490509364654
161	22057	0.715	10397.45313037517
162	22194	0.72	10397.45313037517
163	22331	0.724	10366.924943938093
164	22468	0.727	10366.924943938093
165	22605	0.731	10366.924943938093
166	22742	0.734	10334.519034478943
167	22879	0.738	10334.519034478943
168	23016	0.741	10316.699539406292
169	23153	0.745	10291.265267457611
170	23290	0.748	10291.265267457611
171	23427	0.752	10277.419166195838
172	23564	0.755	10277.419166195838
173	23701	0.759	10277.419166195838
174	23838	0.762	10244.197868535643
175	23975	0.766	10244.197868535643
176	24112	0.77	10195.571971528401
177	24249	0.773	10195.571971528401
178	24386	0.777	10173.028138325177
179	24523	0.781	10173.028138325177
180	24660	0.785	10144.771185045896
181	24797	0.788	10144.771185045896
182	24934	0.792	10144.771185045896
183	25071	0.795	10144.771185045896
184	25208	0.799	10113.477114614592
185	25345	0.802	10113.477114614592
186	25482	0.806	10113.477114614592
187	25619	0.809	10089.520745516345
188	25756	0.813	10064.879922696624
189	25893	0.816	10064.879922696624
190	26030	0.82	10010.87632714183
191	26167	0.824	10010.87632714183
192	26304	0.827	10010.87632714183
193	26441	0.832	10010.774817093798
194	26578	0.837	9951.847341221923
195	26715	0.842	9951.847341221923
196	26852	0.848	9951.847341221923
197	26989	0.857	9912.254526641444
198	27126	0.861	9912.254526641444
199	27263	0.865	9912.254526641444
200	27400	0.869	9899.105930021806
201	27537	0.872	9899.105930021806
202	27674	0.876	9886.46585665455
203	27811	0.88	9861.9814484744
204	27948	0.883	9861.9814484744
205	28085	0.887	9824.107574897052
206	28222	0.891	9824.107574897052
207	28359	0.894	9824.107574897052
208	28496	0.898	9824.107574897052
209	28633	0.901	9824.107574897052
210	28770	0.905	9756.484893579758
211	28907	0.908	9756.484893579758
212	29044	0.912	9756.484893579758
213	29181	0.915	9756.484893579758
214	29318	0.919	9733.654186482729
215	29455	0.922	9718.041627603516
216	29592	0.926	9693.72338012672
217	29729	0.93	9693.72338012672
218	29866	0.933	9693.72338012672
219	30003	0.936	9667.671656248851
220	30140	0.94	9667.671656248851
221	30277	0.943	9667.671656248851
222	30414	0.947	9667.671656248851
223	30551	0.951	9666.604540068422
224	30688	0.954	9639.106147549615
225	30825	0.958	9639.106147549615
226	30962	0.961	9630.75596394596
227	31099	0.965	9628.971982005876
228	31236	0.968	9628.971982005876
229	31373	0.972	9620.266913608564
230	31510	0.975	9587.736777524326
231	31647	0.979	9559.348688982129
232	31784	0.983	9536.61683751042
233	31921	0.986	9536.61683751042
234	32058	0.99	9536.61683751042
235	32195	0.994	9536.61683751042
236	32332	0.997	9536.61683751042
